From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
09-06-2019 00:00,468.69,266.55,163.77,0.78,2.41,13.35,286.92,11.81,40,35.75,93.95,153.31
09-06-2019 08:00,367.12,16.24,69.43,1.26,1.27,6.84,50.17,158.47,29.72,40.71,35.52,160.56
09-06-2019 16:00,330,81.69,119.85,0.88,2.4,7.77,128.98,48.37,24.89,30.26,58.9,89.06
10-06-2019 00:00,404.69,208.2,143.24,1.1,2.14,9.73,245.94,16.45,48.94,32.46,222.23,122.56
10-06-2019 08:00,253.69,13.92,52.47,1.99,0.82,3.53,39.23,96.75,13.51,33.43,106.81,55.46
10-06-2019 16:00,354,111.16,131.36,1.27,2.39,7.32,126.32,26.13,20.39,22.03,65.89,73.06
11-06-2019 00:00,664.33,149.59,110.01,1.44,1.25,5.58,172.68,7.46,36.24,27.37,207.23,151.44
11-06-2019 08:00,387.67,18.46,55.79,2.3,0.86,3.66,44.72,43.36,15.63,25.88,59.25,122.12
11-06-2019 16:00,457.69,140.98,121.96,1.28,2.17,10.16,170.82,16.65,26.39,20.91,179.48,85.19
12-06-2019 00:00,258.25,59.15,77.11,2.49,0.67,3.28,89.23,16.31,16.8,None,22.37,51.25
12-06-2019 08:00,320.44,8.15,41.8,3.19,0.78,2.11,28.88,72.98,11.19,36.43,23.02,43.19
12-06-2019 16:00,288.14,4.92,45.82,2.67,0.9,2.4,28.38,56.59,12.79,38.42,30.78,46.56
13-06-2019 00:00,217.5,16.91,60.12,1.13,0.86,3.17,45.76,20.04,16.42,29.84,15.41,47.06
13-06-2019 08:00,202.97,6.49,44.63,1.78,0.83,2.7,29.03,70.73,17.87,29.57,156,47.56
13-06-2019 16:00,283.91,26.81,82.6,1.29,1.58,5.59,65.79,30.51,27.3,30.98,154.76,67.34
14-06-2019 00:00,211.31,49.93,71.27,1.81,0.86,3.26,78.63,8.12,29,30.77,191.96,67.97
14-06-2019 08:00,240.78,7.71,45.85,2.68,0.68,2.62,30.68,81.91,11.24,28.19,81.93,45.62
14-06-2019 16:00,240.81,43.23,103.16,1.61,1.66,5.47,90.11,36.05,16.28,None,71.77,54.66
15-06-2019 00:00,282,91.65,114.32,1.19,1.08,5.61,135.53,8.81,37.99,None,107.22,111.34
15-06-2019 08:00,336.69,8.58,48.44,2.88,0.8,3.31,32.75,88.02,12.71,15.59,35.1,77.28
15-06-2019 16:00,299.62,26.07,78.07,2.27,1.01,4.01,62.79,26.47,19.55,15.59,137.08,58.88
16-06-2019 00:00,249.19,21.74,56,2.57,0.49,1.33,47.53,21.21,15.49,None,132.46,50.62
16-06-2019 08:00,182.94,10.28,44.82,2.73,0.66,2.28,32.23,33.3,17.57,22.82,162.46,36.88
16-06-2019 16:00,168.56,16.17,49.63,2.37,0.65,1.93,39.57,26.82,15.9,None,93.59,37.69
17-06-2019 00:00,131.62,44.04,69.57,1.77,0.58,2.24,72.9,12.36,16.14,None,71.92,43.12
17-06-2019 08:00,216.75,11.94,48,2.83,0.87,3.28,35.27,35.44,13.05,24.69,105.46,39.19
17-06-2019 16:00,214.31,17.2,64.63,2.12,0.83,3.31,48.4,31.55,17.46,21.36,110.04,42.62
18-06-2019 00:00,65.06,14.72,58.7,2.36,0.55,1.26,43.23,24.95,9.05,None,18.74,22
18-06-2019 08:00,83.69,9.33,41.93,2.97,0.69,1.58,29.92,56.74,9.34,17.87,24.52,19.69
18-06-2019 16:00,180.5,40.89,93.75,1.26,1.38,6.23,83.21,24.7,16.5,24.09,92.7,55.31
19-06-2019 00:00,219.19,38.96,64.09,0.72,0.95,5.16,65.86,8.2,19.19,None,31.83,100.31
19-06-2019 08:00,324.25,24.44,58.69,1.19,0.9,4.45,51.15,82,14.58,29.77,31.99,68.12
19-06-2019 16:00,211.38,37.93,72.46,1.9,0.76,3.63,69.47,56.13,12.2,2.36,18.38,44.19
20-06-2019 00:00,101.47,60.59,60.83,1.21,0.61,1.87,81.77,8.48,8.94,None,10.16,20.59
20-06-2019 08:00,192.22,8.95,47.16,1.11,0.97,2.9,32.38,103.86,11.4,34.81,25.38,41.66
20-06-2019 16:00,254.34,5.85,62.46,1.63,1.06,3.85,38.01,95.95,13.87,42.17,33.34,60.34
21-06-2019 00:00,254.5,91.87,109.03,1.15,1.15,4.46,132.87,8.38,18.56,None,20.06,79.41
21-06-2019 08:00,223.53,13.23,64.42,1.24,0.99,6.51,45.03,73.52,15.47,42.36,58.26,58.32
21-06-2019 16:00,232.75,14.69,91.86,1.17,2.18,5.39,60.83,28,17.86,75.26,56.87,65.19
22-06-2019 00:00,229.19,27.36,75.93,0.92,1.25,9.13,62.68,17.51,18.98,37.33,47.88,96.66
22-06-2019 08:00,209.78,4.65,42.95,1.59,0.65,2.74,26.63,100.11,17.14,36.17,67.33,68.03
22-06-2019 16:00,265.84,11.34,74.52,1.78,1.46,5.98,48.88,55.66,19.46,28.4,55.7,71.41
23-06-2019 00:00,160,13.07,41.91,2.07,1.25,2.34,32.94,13.32,12.24,None,15.2,44.62
23-06-2019 08:00,159.41,5.22,35.94,1.55,1.43,3.17,23.37,69.97,13.77,41.7,18.88,47
23-06-2019 16:00,240.56,8.32,47.19,3,1.57,2.44,31.88,44.71,15.88,34.67,23.94,37.47
24-06-2019 00:00,84.47,29.76,44.83,2.28,2.41,1.69,48.13,20.84,19.22,27.86,17.06,22.72
24-06-2019 08:00,187.31,10.11,38.75,2.5,1.3,2.73,28.85,24.13,12.5,32.06,24.3,34.16
24-06-2019 16:00,179.38,15.79,49.92,1.99,0.89,3.73,39.42,19.22,15.58,25.51,34.69,28.28
25-06-2019 00:00,146.47,43.95,51.69,1.29,0.87,4.83,63.37,16.21,14.82,28.9,24.57,63.03
25-06-2019 08:00,166.16,10.3,37.94,1.03,1.58,4.26,28.57,56.36,13.84,31.6,28.63,58.72
25-06-2019 16:00,206.62,24.56,67.83,1.13,1.4,5,56.11,42.42,17.21,30.6,50.03,73.09
26-06-2019 00:00,192.94,59.28,69.65,1.07,0.92,5.02,85.34,5.04,14.31,None,58.97,75.25
26-06-2019 08:00,189.09,5.92,30.58,1.87,0.95,2.42,21.09,52.17,15.14,37.63,45.13,77.69
26-06-2019 16:00,161.12,3.55,49.46,2.01,1.33,2.46,29.19,38.27,12.33,31.89,32.17,47.19
27-06-2019 00:00,207.44,9.01,48.43,1.14,1.15,0.98,33.09,9.84,12.72,19.93,39.36,91.19
27-06-2019 08:00,361.75,3.33,33.06,2.81,1.01,1.69,20.29,47.98,12.67,31.61,35.01,63.75
27-06-2019 16:00,279.31,24.62,62.07,1.64,1.27,5.39,53.08,24.99,15.12,None,69.76,59.25
28-06-2019 00:00,341.62,89.16,80.76,1.18,1.01,8.51,115.67,6.02,30.8,None,97.73,139.88
28-06-2019 08:00,228.44,10.57,31.77,2.79,0.6,2.45,25.53,42.38,9.88,20.57,67.7,33.12
28-06-2019 16:00,306.25,12.59,47.14,2.12,0.88,2.68,35.34,18.09,12.27,17.84,47.03,44.69
29-06-2019 00:00,429.25,54.87,63.92,1.54,0.82,3.45,78.74,5.83,31.85,16.1,223.44,87.69
29-06-2019 08:00,283.16,9.11,36.44,2.43,0.87,2.56,26.81,31.81,12.32,11.5,96.55,47.78
29-06-2019 16:00,298.91,30.99,57.13,1.19,1.52,4.17,55.66,12.89,13.39,9.23,66.83,51.94
30-06-2019 00:00,402.25,74.19,60.14,1.28,1.13,2.26,92.47,6.83,20.63,None,65.48,84.59
30-06-2019 08:00,296.78,9.45,28.2,2.76,0.86,1.28,22.69,31.09,9.87,10.1,34.51,42.47
30-06-2019 16:00,259.59,6.64,38.94,1.32,0.95,1.18,26.13,26.4,10.82,None,23.04,48.81
01-07-2019 00:00,194.72,25.78,47.64,1.1,0.5,1.75,46.36,8.75,12.72,None,49.83,55.25
01-07-2019 08:00,243.59,4.11,28.01,1.32,0.8,1.08,18.26,61.22,11.53,12.52,26.98,51.94
01-07-2019 16:00,253.75,7.46,44.1,1.3,0.99,3.04,29.53,38.93,13.02,14.18,52.22,56.87
02-07-2019 00:00,307.81,20.6,41.8,1.78,0.65,3.5,39.04,22.56,16.5,11.1,94.17,53.28
02-07-2019 08:00,256.16,2.52,27.2,1.5,1.04,1.97,16.53,64.98,14.15,15.11,46.88,69.59
02-07-2019 16:00,229.25,3.46,41.91,1.91,1.23,0.79,25.11,31.06,13.03,22.16,15.95,75.12
03-07-2019 00:00,175,8.68,29.37,1.66,0.81,0.47,22.72,3.88,10.27,22.57,6.29,53.62
03-07-2019 08:00,164.62,4.53,26.6,2.13,1.17,0.73,17.84,24.08,9.86,24.21,11.59,33.62
03-07-2019 16:00,151.25,18.47,43.42,1.69,1.26,3.51,38.15,26.11,12.19,26.3,27.39,29.28
04-07-2019 00:00,138.62,19.45,34.67,1.54,1.07,2.73,34.3,6.63,11.78,None,26.04,34.75
04-07-2019 08:00,119.38,11.16,37.28,2.27,1.21,2.05,28.93,13.02,9.69,16.77,25.91,35.34
04-07-2019 16:00,120.97,18.43,34.91,1.23,1.35,2.8,33.61,9.27,10.58,15.16,39.19,55.59
05-07-2019 00:00,143.03,36.12,30.14,1.11,1.23,1.86,45.47,5.34,10.97,21.48,64.93,67.66
05-07-2019 08:00,172.88,13.42,33.62,1.77,1.21,1.89,28.82,13.2,11.79,23.18,34.08,61.69
05-07-2019 16:00,158.56,26.95,42.51,1.98,1.24,3.49,44.57,9.85,15.07,19.57,37.07,37.38
06-07-2019 00:00,132.31,50.02,44.32,1.16,1.12,2.15,64.32,4.86,8.51,None,19.08,29.94
06-07-2019 08:00,182.81,9.15,28.62,1.73,0.92,2.73,22.69,39.96,12.8,22.43,27.51,48.16
06-07-2019 16:00,138.62,18.44,38.52,2.06,1.22,2.75,35.53,19.42,12.11,18.7,36.22,29.22
07-07-2019 00:00,94.62,42.43,42.53,1.2,0.88,1.97,57.17,7.73,12.71,None,18.69,29.16
07-07-2019 08:00,126.81,7.23,25.85,1.37,0.77,2.21,19.66,28.93,11.69,19.12,30.16,44.53
07-07-2019 16:00,156.19,21.43,47.89,1.02,1.19,2.96,42.94,22.55,11.6,21.05,56.21,50
08-07-2019 00:00,163.12,39.11,42.6,1.06,0.85,2.08,54.54,6.73,10.22,15.26,23.74,42.88
08-07-2019 08:00,222.44,8.97,37.66,1.88,1.22,2.09,27.34,32.43,12.33,17.98,37.89,55.81
08-07-2019 16:00,248.31,14.25,50.32,1.22,1.67,6.02,38.38,9.05,13.73,15.14,129.8,58.06
09-07-2019 00:00,171.56,23.81,36.85,1.3,0.86,1.99,39,4.6,13.34,15.66,155.95,49.5
09-07-2019 08:00,232.38,11.84,27.63,1.85,1,2.21,24.35,9.23,12.71,21.16,150.97,51.88
09-07-2019 16:00,164.03,17.54,38.86,1.75,1.15,1.36,34.97,6.6,11.98,17.14,32.93,40.84
10-07-2019 00:00,141.88,53.81,44,1.52,0.77,0.5,67.26,5.01,9.14,22.71,15.02,50.19
10-07-2019 08:00,406.81,9.39,25.89,2.02,0.84,0.88,21.43,3.63,9.39,27.56,65.19,78.19
10-07-2019 16:00,620.56,16.49,38.12,1.25,1.38,3.99,33.73,5.52,10.02,25.95,111.6,114.16
11-07-2019 00:00,290.34,17.38,28.93,1.68,0.86,1.72,29.56,4.34,15.32,18.11,273.26,67.91
11-07-2019 08:00,624.47,9.46,21.53,2.49,0.88,1.69,19.16,9.17,9.32,17.62,169.48,96.78
11-07-2019 16:00,439.84,7.91,32.96,1.78,1.12,1.36,23.97,19.67,11.62,14.27,68.91,87.12
12-07-2019 00:00,246.53,47.7,38.98,1.34,0.66,1.25,59.6,3.28,17.5,16.92,130.27,59.69
12-07-2019 08:00,736,18.68,25.45,2.46,0.93,1.5,28.76,7.36,10.79,30.82,149.74,103.69
12-07-2019 16:00,579.72,21.63,51.48,1.61,1.54,1.71,45.01,29.08,9.84,31.78,87.86,96
13-07-2019 00:00,244.78,63.84,55.18,2.26,0.97,0.79,81.38,6.82,22.49,38.11,319.49,57.66
13-07-2019 08:00,509.78,16.3,31.79,2.64,0.74,1.66,30.22,11.16,13.46,36.34,220.28,79
13-07-2019 16:00,342.12,13.98,49.81,1.75,1.1,1.35,37.9,12.04,11.9,27.83,106.54,72.69
14-07-2019 00:00,326.28,54.21,57.72,1.94,0.7,0.82,74.98,10.32,16.2,35.17,76.73,63.22
14-07-2019 08:00,452.06,15.59,30.34,2.09,0.6,0.88,28.87,16.3,9.96,30.97,62.22,72.06
14-07-2019 16:00,373.89,10.77,46.07,1.97,0.99,0.9,33.29,12.27,10.47,31.66,29.74,63.38
15-07-2019 00:00,None,39.05,55.14,2.01,0.78,0.52,61.23,6.84,10.99,26.51,10.46,31.81
15-07-2019 08:00,None,17.14,43,1.81,1.1,0.59,36.84,12.05,10.61,25.27,54.82,55.44
15-07-2019 16:00,121.53,23.27,50,1.63,1.35,3.37,45.58,22.14,9.58,33.43,76.23,41.56
16-07-2019 00:00,114.38,36.04,49,2.13,0.73,1.88,55.39,16.88,10.04,32.3,19.33,35.06
16-07-2019 08:00,133.44,10.37,40.15,1.88,0.78,2.06,29.8,25.08,9.85,32.07,31.59,29.94
16-07-2019 16:00,138.5,19.45,42.04,1.59,1.16,2.41,38.22,13.2,10,29.94,30.61,38.19
17-07-2019 00:00,81.19,22.67,38.2,1.55,0.7,1.19,38.83,8.78,8.25,31.72,15.4,39.38
17-07-2019 08:00,62.88,12.48,40.6,1.18,0.99,2.06,31.78,26.04,8.97,20.72,104.37,27.12
17-07-2019 16:00,117.25,12.32,51.89,1.17,1.31,1.51,37.66,24.74,8.82,28.96,39.84,35.75
18-07-2019 00:00,108.44,25.74,57.84,1.32,0.99,1.42,51.76,19.26,10.6,31.35,122.36,41.75
18-07-2019 08:00,104.44,21.3,53.75,1.34,1.37,2.19,45.95,27.49,10.81,26.99,122.28,36.31
18-07-2019 16:00,241.94,47.58,89.91,1,1.88,7.73,86.61,19.33,11.48,30.4,116.32,53.88
19-07-2019 00:00,247.31,134.97,89.98,0.81,1.49,4.39,154.13,22.77,9.72,28.18,52.02,61.69
19-07-2019 08:00,241.31,14.93,53.58,1.19,1.31,3.11,40.68,56.4,10.93,40.39,50.08,74
19-07-2019 16:00,218.44,26.98,66.36,1.13,1.25,3.04,57.28,46.65,12.47,46.11,43.35,70.69
20-07-2019 00:00,178.5,44.38,52.04,1.08,0.93,1.42,63.89,4.96,10.89,39.94,20.74,56.06
20-07-2019 08:00,165.25,16.13,48.78,1.46,1.12,1.43,39.11,8.91,8.49,60.03,42.93,44.5
20-07-2019 16:00,199.62,38.76,75.01,1.12,1.87,3.09,71.49,8.19,10.97,57.32,98.4,62.44
21-07-2019 00:00,220.69,82.54,63.34,1.19,1.03,1.23,100.95,16.79,11.49,45.47,30.61,87.56
21-07-2019 08:00,171.69,17.79,36.93,1.96,0.64,0.89,34.15,17.15,9.28,57.24,19.24,47.12
21-07-2019 16:00,128,70.98,64.49,0.71,3.03,3.83,92.17,33.02,10.64,49.15,57.46,55.81
22-07-2019 00:00,220,169.89,63.75,0.8,2.23,1.37,172.42,37.62,11.45,41.13,44.73,100.62
22-07-2019 08:00,207.56,22.6,46.24,1.57,1.06,1.46,43.03,18.53,10.59,58.15,28.93,74.31
22-07-2019 16:00,183.81,66.55,70.15,1.06,2.26,2.1,91.57,6.63,10.76,62.53,46.47,61.94
23-07-2019 00:00,293.81,133.88,64.63,0.79,1.75,1.01,143.54,48.36,11.22,47.78,39.15,151.81
23-07-2019 08:00,222.5,14.04,56.03,0.95,1.45,0.56,41.25,49.05,10.4,42.81,44.25,85.12
23-07-2019 16:00,262.56,56.69,82.57,1.04,3.03,1.12,90.13,8.57,11.93,41.31,44.92,67.75
24-07-2019 00:00,360.94,123.35,81.04,0.92,2.37,1.07,143.66,15.14,13.49,36.37,49.27,108.69
24-07-2019 08:00,234.38,22.73,53.02,1.49,1.13,1.04,46.72,16.05,8.69,50.1,53.59,65.25
24-07-2019 16:00,161.5,18.12,50.15,2.1,1.23,0.95,41.46,14.44,11.07,25.88,104.69,33.62
25-07-2019 00:00,114.69,95.28,70.65,1.54,0.7,0.3,115.23,4.06,9.65,13.95,13.29,26.25
25-07-2019 08:00,171.69,35.85,49.42,1.61,0.95,0.45,55.54,4.91,10.15,13.46,62.77,36.19
25-07-2019 16:00,161.94,36.47,51.39,1.01,1.2,0.64,57.07,4.21,10.83,8.83,25.63,40.75
26-07-2019 00:00,150.44,52.43,46.3,1.52,0.95,0.47,67.37,25.85,10.08,7.91,16.96,50.38
26-07-2019 08:00,173.56,12.74,37.2,1.86,0.72,0.41,30.18,25.3,8.38,8.6,16.05,37.5
26-07-2019 16:00,82.88,19.19,37.25,1.4,0.78,0.45,35.46,19.5,6.84,41.96,16.7,21.38
27-07-2019 00:00,90.5,72.33,53.14,1.96,0.63,0.22,87.24,53.8,10.29,None,15.1,38.94
27-07-2019 08:00,168,22.18,37.06,2.53,1.01,0.35,37.79,39.74,9.14,26.82,21.51,37.62
27-07-2019 16:00,91.88,36.23,43.1,1.33,1.53,0.77,52.45,54.78,10.41,25.1,38.5,55.5
28-07-2019 00:00,95.31,60.93,47.26,1.9,0.88,0.25,74.81,47.43,9.78,19.47,18.1,29.31
28-07-2019 08:00,155.38,22.22,30.37,2.77,1.05,0.25,34.27,21.71,7.39,16.37,12.67,29.88
28-07-2019 16:00,169.44,27.34,38.33,2.18,1.17,0.41,42.67,32.17,9.51,19.64,19.56,28.62
29-07-2019 00:00,137.56,68.46,45.81,1.97,0.75,0.29,80.16,86.48,10.75,25.7,16.04,50.75
29-07-2019 08:00,179.06,22.02,31.55,2.68,1.09,1.09,34.73,48.53,8.99,22.17,33.22,30.44
29-07-2019 16:00,193.44,26.5,40.15,1.88,1.32,1,42.96,73.69,9.89,14.61,35.19,57.88
30-07-2019 00:00,148.75,72.85,44.17,1.58,0.91,0.56,82.89,39.77,9.95,13.02,16.15,56.56
30-07-2019 08:00,166.94,23.22,38.86,2.22,0.97,0.36,39.58,22.32,9.75,10.91,16.81,32.44
30-07-2019 16:00,175.31,28.06,47.08,1.78,1.23,0.48,47.92,17.49,9.2,38.94,23.85,39.56
31-07-2019 00:00,111.12,43.2,40.23,1.94,0.87,0.41,56.6,72.71,9.58,42.39,15.99,33
31-07-2019 08:00,160.81,21.94,33.88,1.7,1.03,1.03,35.92,34.5,9.92,34.67,24.74,36.88
31-07-2019 16:00,140.69,20.4,41.25,1.43,1.37,2.34,38.59,18.17,8.78,28.32,31.14,39.31
01-08-2019 00:00,131.31,35.54,39.53,1.45,1.08,2.42,49.98,28.4,8.5,25.09,23.51,37
01-08-2019 08:00,172.47,14.18,35.62,2.16,1.05,1.83,30.51,20.12,8.59,35.32,18.12,38.44
01-08-2019 16:00,180.12,35.71,54.37,1.74,0.73,3.17,58.03,12.98,11.63,50.27,36.53,36.81
02-08-2019 00:00,123.12,47.05,46.63,1.49,1.11,0.8,63.18,8.66,7.95,None,14.73,34.75
02-08-2019 08:00,182,18.97,45.19,1.83,1.06,1.09,39.49,27.75,8.12,56.5,31.13,47.16
02-08-2019 16:00,106.41,12.1,39.92,1.05,0.97,0.83,31.1,12.98,8.39,47.07,27.39,24.66
03-08-2019 00:00,158.19,70.72,52.66,1.18,0.61,0.47,85.65,82.42,11.92,44.97,24.68,66.69
03-08-2019 08:00,147.56,34.1,40.4,1.87,1.33,0.45,49.29,15.02,10.08,49.61,41.72,49.81
03-08-2019 16:00,202.25,38.88,47.38,1.52,1.49,0.79,56.92,31.09,10.41,50.86,39.42,50.19
04-08-2019 00:00,129.94,52.86,35.29,1.02,1.05,0.42,61.87,27.42,9.29,44.84,19.15,50.62
04-08-2019 08:00,136.69,17.47,34.17,1.47,0.83,0.33,32.43,24.01,9.19,50.78,13.33,58.38
04-08-2019 16:00,200.75,38.31,55.49,1.07,2.27,0.66,60.75,21.89,9.58,40.67,40.67,63.56
05-08-2019 00:00,161.44,85.37,56.59,0.99,1.32,0.41,99.7,9.39,10.06,46.13,21.76,59.69
05-08-2019 08:00,196.38,23.05,46.58,1.44,0.78,0.42,43.56,40.51,9.04,60.85,27.72,65.81
05-08-2019 16:00,179.25,29.95,49.59,1.23,1.75,0.89,50.8,10.64,8.89,34.2,39.56,68.06
06-08-2019 00:00,131.38,56.22,43.38,1.12,0.54,0.32,68.9,6.56,8.5,None,19.97,54.31
06-08-2019 08:00,60.5,34.31,49.17,1.69,0.92,0.61,54.14,24.59,8.05,61.46,34.25,29.31
06-08-2019 16:00,128,44.45,51.98,0.86,1.47,0.78,63.88,32.34,8.49,44.8,43.04,39.12
07-08-2019 00:00,106.25,57.28,41.82,0.74,0.85,0.45,68.95,7.89,7.78,38.8,21.17,45.25
07-08-2019 08:00,142.19,24.69,36.38,1.8,1.53,0.49,39.48,28.68,10.04,44.86,23.31,47.56
07-08-2019 16:00,147.12,33.32,43.06,1.61,0.84,0.84,50.07,20.85,9.8,39.06,34.51,35.56
08-08-2019 00:00,149.88,75.64,43.54,1,0.5,0.42,84.83,32.2,12.2,36.02,22.29,64.75
08-08-2019 08:00,189.19,21.39,36.74,1.59,1.3,1.07,36.99,51.47,9.82,43.13,32.81,33.38
08-08-2019 16:00,216.12,29.64,46.17,1.73,1.93,0.71,48.73,23.38,10.03,38.16,38.31,42.31
09-08-2019 00:00,147.56,30.29,31.51,3.31,0.56,0.42,41.46,19.96,9.8,39.9,11.85,11.69
09-08-2019 08:00,178.38,26.03,34.07,3.71,0.43,0.64,39.34,19.8,8.2,32.06,29.5,22
09-08-2019 16:00,135.72,25.3,37.03,2.8,0.39,1.56,40.33,22.98,10,39.46,31.86,22.69
10-08-2019 00:00,66.78,27.49,34.68,3.06,0.36,0.54,40.84,47.22,11.03,36.32,13.13,19.38
10-08-2019 08:00,112.88,14.68,27.87,3.07,0.52,0.35,26.8,15.66,8.42,23.92,12.42,28.34
10-08-2019 16:00,112.44,20.77,34.91,2.07,0.57,0.64,35.51,10.23,10.17,15.41,13.46,33.75
11-08-2019 00:00,126.19,57.95,39.45,1.46,1.15,0.42,68.22,81.41,9.26,10.98,14.79,45.06
11-08-2019 08:00,110.12,21.96,38.57,1.59,0.85,0.2,38.44,None,9.05,7.63,8.96,29
11-08-2019 16:00,120.31,24.5,46.79,1.46,0.5,0.55,44.87,1.8,11.65,4.05,45.12,36.62
12-08-2019 00:00,71.06,57.43,46.5,1.64,None,14.11,71.54,None,14.05,3.71,93.02,33.56
12-08-2019 08:00,85.38,25.63,41.88,1.45,0.78,5.25,43.18,None,8.2,6.51,55.32,29.12
12-08-2019 16:00,140.69,37.51,53.57,1.23,1.3,0.25,59.07,9.81,12.3,51.91,66.94,37.5
13-08-2019 00:00,74.34,55.83,41.06,1.63,0.41,0.07,67.37,9.6,10.62,104.82,51.67,30.31
13-08-2019 08:00,118.19,16.5,30.48,2.15,0.58,0.52,29.66,11.04,9.07,62.25,50.85,22.56
13-08-2019 16:00,117.56,54.74,39.04,1.43,1.47,0.53,65.41,21.65,10.84,8.67,42.63,40.31
14-08-2019 00:00,41.56,38.14,32.9,1.17,0.89,0.18,48.59,14.59,8.26,5.22,14.18,14.06
14-08-2019 08:00,118.19,9.78,39.62,1.13,1.28,2.9,29.05,19.23,8.28,10.45,21.77,45.75
14-08-2019 16:00,118.72,12.94,42.04,1.08,1.38,0.95,32.9,13.79,8.88,19.46,26.36,48.94
15-08-2019 00:00,98.19,23.07,28.7,1,0.75,0.21,34.07,6.43,7.55,80.8,17.71,43.19
15-08-2019 08:00,54.41,13.56,25.75,2.53,None,0.12,24.75,16.16,8.29,102.22,3.63,19.88
15-08-2019 16:00,64.59,6.93,25.85,2.15,None,0.2,19.4,12.68,8.36,86.35,4.55,22.22
16-08-2019 00:00,43.59,16.84,28.83,2.52,None,0.1,29.06,17.29,7.47,120.88,4.67,17.47
16-08-2019 08:00,112.31,17.3,32.89,3.03,2.54,None,31.59,12.2,8.12,109.5,None,24.03
16-08-2019 16:00,95.31,24.74,35.73,1.93,2.49,0.17,39.17,22.98,9,123.38,12.45,22.88
17-08-2019 00:00,62.25,47.19,35.34,2.41,1.16,0.04,57.27,19.89,7.09,98.63,8.99,21.75
17-08-2019 08:00,69.28,26.84,24.67,3.01,1.71,0.26,35.01,12.89,8.91,81.54,10.49,16.09
17-08-2019 16:00,47.66,39.85,36.13,2.55,2.12,4.48,51.71,11.76,6.94,82.91,21.23,7.84
18-08-2019 00:00,26.09,101.05,45.14,1.57,1.72,2.02,106.42,12.29,10.43,90.86,119.59,14.75
18-08-2019 08:00,40.84,35.98,27.76,1.6,1.87,3.22,44.11,13.47,8.06,None,107.43,14.19
18-08-2019 16:00,113.72,46.38,40.35,0.87,2.67,7.34,59.27,19.09,7.72,None,63.76,31.06
19-08-2019 00:00,151.5,196.36,79.01,0.73,2.78,9.11,202.08,48.74,10.45,None,73.47,57.53
19-08-2019 08:00,111.88,39.19,27.9,1.48,1.74,3.65,46.79,25.3,6.82,None,44.84,35.31
19-08-2019 16:00,120,14.88,36.03,1.12,2.22,5.28,31.3,19.46,7.76,None,35.53,37.03
20-08-2019 00:00,134.88,22.01,26.8,1.18,2.02,6.26,32.21,13.99,7.62,None,29.42,52.12
20-08-2019 08:00,122.66,12.26,24.29,2.33,1.43,3,22.91,24.39,8.52,82.77,53.9,32.75
20-08-2019 16:00,144.25,13.18,41.36,1.78,2.1,4.5,32.74,25.08,7.3,72.24,40.64,30.19
21-08-2019 00:00,149.78,55.63,53.28,1.16,1.66,4.52,73.68,13.67,8.29,None,53.49,60.34
21-08-2019 08:00,196.81,15.48,29.98,2.21,1.45,3.31,28.56,38.91,8.05,None,31.02,43.88
21-08-2019 16:00,164.97,10.67,46.39,1.4,1.35,8.32,33.37,15.78,7.59,48.5,35.62,41.16
22-08-2019 00:00,141.81,30.36,36.48,1.18,0.7,4.26,44.15,4.97,7.42,51.65,46.26,43.09
22-08-2019 08:00,156.94,11.67,29.82,1.69,0.88,3.28,25.38,23.88,8.18,51.05,53.83,33.66
22-08-2019 16:00,276.47,76.98,79.8,1.03,2.6,18.69,105.22,8.11,11.1,None,98.61,74.84
23-08-2019 00:00,260.56,169.43,74.33,0.73,1.49,11.69,177.69,5.66,11.51,None,89.78,79.88
23-08-2019 08:00,200.91,23.62,33.21,1.43,0.9,3.83,36.92,22.83,6.96,58.02,105.3,47.41
23-08-2019 16:00,263.34,50.79,54.95,0.73,2.95,17.43,70.65,8.66,9.99,58.25,80.93,62.53
24-08-2019 00:00,264.66,156.55,68.36,0.55,2.15,15.19,164,6.09,9.75,71.14,69.6,70.44
24-08-2019 08:00,214,50.26,64.95,1.26,1.31,8.37,75.53,16.87,7.68,72.16,71.15,76.06
24-08-2019 16:00,142.97,17.56,39.86,1.25,1.51,9.84,35.51,7.47,7.1,56.92,41.52,52.88
25-08-2019 00:00,114.94,16.83,32.62,1.21,0.91,4.95,31.07,5.06,7.33,56.5,23.98,36.62
25-08-2019 08:00,155.12,12.85,28.71,1.49,0.87,4.78,25.77,19.01,7.6,58.22,19.84,40.44
25-08-2019 16:00,70.62,27.21,37.83,1.27,1.24,7.95,42.31,5.39,7.98,48.97,38.16,29.44
26-08-2019 00:00,109.12,67.78,38.83,1.14,0.83,6.22,75.91,4.01,9.36,46.38,22.89,47.19
26-08-2019 08:00,159.94,22.44,31.2,2,0.98,5.24,34.9,14.53,9.49,46.78,21.98,26.31
26-08-2019 16:00,233.06,65.48,50.77,1.03,2.17,13.79,80.39,16.71,10.88,45.7,59.73,48.44
27-08-2019 00:00,199,128.61,51.31,0.72,1.34,10.99,132.15,62.43,9.23,47.91,53.39,59.12
27-08-2019 08:00,182,27.44,38.57,1.37,1.03,5.22,42.88,54.48,10.68,55.2,33.74,47.44
