From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
26-03-2019 00:00,261.69,3.92,24.11,1.02,0.48,None,16.04,8.72,24.19,33.85,None,181.62
26-03-2019 08:00,173.03,2.02,11.01,2.28,0.49,None,7.51,92.09,14.5,26.19,None,78.62
26-03-2019 16:00,218.84,13.27,45.07,1.14,0.97,None,34.79,40.77,17,26.81,None,86.66
27-03-2019 00:00,253,6.66,34.01,1.02,0.76,None,23.53,28.3,28.59,28.9,None,171.88
27-03-2019 08:00,208.12,3.19,15.47,1.79,0.45,None,10.84,105.72,16.98,24.59,None,107.41
27-03-2019 16:00,312.59,23.24,54.71,0.9,1.52,None,48.01,35.42,17.78,26.79,None,113.44
28-03-2019 00:00,409.03,39.59,54.87,0.74,2.84,None,61.43,2.51,34.36,35.64,None,268.75
28-03-2019 08:00,262.41,3.83,16.38,0.95,4.31,None,11.84,124.49,24.89,30.08,None,156.44
28-03-2019 16:00,398,37.03,56.64,0.8,1.31,None,60.28,39.08,17.03,29.3,183.69,112.16
29-03-2019 00:00,308.81,35.86,47.68,0.42,1.49,None,54.36,3.46,17.45,37.41,None,166.16
29-03-2019 08:00,225.44,3.12,17.57,1.35,0.76,None,11.91,108.58,16.51,44.33,None,103.12
29-03-2019 16:00,287.5,1.37,31.66,1.51,1.29,None,17.97,47.63,19.02,45.32,153.54,96.97
30-03-2019 00:00,315.31,37.22,54.56,0.53,1.76,None,59.36,24.18,18.89,49.65,None,149.69
30-03-2019 08:00,253.78,3.68,29.65,1.43,1.03,None,18.76,132.4,21.54,55.34,None,134.88
30-03-2019 16:00,280.78,1.26,24.44,2.15,0.92,None,14.03,64.39,18.92,46.08,None,77.88
31-03-2019 00:00,188.59,1.42,21.61,0.97,0.95,None,12.66,34.04,19.7,43.52,None,98.38
31-03-2019 08:00,256.34,1.85,13.46,2.77,0.59,None,8.65,109.03,16.68,28.93,None,61.62
31-03-2019 16:00,209.41,1.48,28.41,1.74,0.85,None,16.35,67.57,18.02,29.95,None,63
01-04-2019 00:00,215.75,1.95,25.65,1.07,0.94,None,15.23,35.97,28.56,31.93,None,120.75
01-04-2019 08:00,214.62,1.87,14.63,2.36,0.64,None,9.31,121.74,14.75,23.16,None,67.88
01-04-2019 16:00,211.75,1.62,38.07,1.8,0.95,None,21.46,83.8,19.52,24.65,198.05,66.75
02-04-2019 00:00,379.5,19.8,49.97,0.74,1.37,None,42.73,25.56,44.7,35.43,None,224.12
02-04-2019 08:00,263.88,2.3,22.59,1.07,0.9,None,13.86,152.58,29.1,24.98,None,151.25
02-04-2019 16:00,265.25,4.64,53.84,1.53,1.2,None,32.42,71.76,23.29,22.5,170.89,100
03-04-2019 00:00,328.97,7.95,47.96,1.16,1.32,None,32.03,27.9,43.04,30.34,106,203
03-04-2019 08:00,287.88,2.27,18.62,1.64,0.73,None,11.77,136.05,18.63,23.06,None,99.88
03-04-2019 16:00,403.75,16.17,72.37,0.79,1.8,None,51.71,54.21,17.16,26.3,216.7,105
04-04-2019 00:00,418.72,43.86,72.97,0.54,2,None,74.59,20.08,27.09,36.37,108.58,181.69
04-04-2019 08:00,285.38,3.97,46.75,1.05,1.27,None,28.02,124.03,28.21,44.96,None,132.25
04-04-2019 16:00,350.75,5.57,47.07,1.47,1.32,None,29.62,91.49,23.17,38.9,141.07,104.66
05-04-2019 00:00,476.38,52.28,63.11,0.44,1.96,None,76.15,3.8,20.45,44.96,None,216.66
05-04-2019 08:00,357.94,5.88,62.08,1.3,1.47,None,37.81,127.08,27.89,55.2,None,155.12
05-04-2019 16:00,353.69,23.2,53.35,1.26,1.5,None,47.25,45.52,21.73,45,147.84,109.78
06-04-2019 00:00,395.56,6.41,43.86,0.62,1.29,None,28.55,8.67,23.45,42.72,None,166.72
06-04-2019 08:00,359.81,2.57,26.79,1.45,1.06,None,16.37,116.06,18.52,40.63,None,106.88
06-04-2019 16:00,395.94,3.28,45.65,1.13,1.32,None,26.98,45.55,16.63,38.1,146.05,91.69
07-04-2019 00:00,464.56,9.88,53.55,0.81,2.07,None,36.52,8.84,26.31,53.38,None,215.16
07-04-2019 08:00,453.06,2.99,31.78,2.07,1.77,None,19.33,74,20.46,71.56,114.3,177.44
07-04-2019 16:00,350.69,1.32,21.31,2.12,1.01,None,12.4,51.09,12.75,61.73,None,164.94
08-04-2019 00:00,360.31,17.73,42.44,0.84,0.97,None,37.05,21.31,12.93,49.93,None,103.97
08-04-2019 08:00,382.75,6.23,37,1.12,0.97,None,24.8,99.6,14.13,50.56,None,91.81
08-04-2019 16:00,337.59,1.89,36.37,1.6,1.28,None,20.9,42.99,17.68,50.49,None,89.72
09-04-2019 00:00,318.69,4.4,50.82,0.82,1.85,None,30.61,5.66,32.24,47.11,None,175.84
09-04-2019 08:00,273.62,2.22,40.15,1.06,0.95,None,23.18,91.92,18.18,14.85,None,105.62
09-04-2019 16:00,519.1,11.87,75.23,0.85,1.87,None,49.6,59.35,16.82,27.51,210.59,131.34
10-04-2019 00:00,422.56,15.3,61.31,0.61,1.78,None,45.11,8.03,26.96,42.66,139.66,204.47
10-04-2019 08:00,183.5,2.87,24.44,1.2,0.75,None,15.36,102.48,19.44,54.38,None,69.78
10-04-2019 16:00,243.94,1.51,49.74,1.86,0.37,None,27.68,58.49,19.26,42.09,115.5,72.62
11-04-2019 00:00,196.75,7.89,43.06,0.78,0.79,None,29.32,16.68,33.92,41.64,None,80.75
11-04-2019 08:00,213.38,1,15.92,1.56,0.56,None,9.29,111.04,39.96,43.31,None,82.03
11-04-2019 16:00,266.28,0.34,32.63,1.82,0.61,None,17.64,61.74,29.66,30.59,160.21,75.84
12-04-2019 00:00,292.44,0.31,32.69,1.84,0.6,None,17.64,52.69,32.07,33.56,None,79.03
12-04-2019 08:00,236.97,1.09,20.39,1.66,0.78,None,11.73,103.72,28.53,39.39,None,52.75
12-04-2019 16:00,218.44,1.22,36.37,1.76,0.83,None,20.35,68.43,28.8,32.48,138.55,59.94
13-04-2019 00:00,209.16,6.18,49.85,1.2,1.66,None,31.59,19.9,37.34,33.69,None,93.78
13-04-2019 08:00,279.81,1.31,18.64,2.9,1.02,None,10.97,94.71,29.98,36.45,None,63.41
13-04-2019 16:00,207.97,0.58,25.09,2.59,0.63,None,13.83,72.75,28.49,31.12,None,40.78
14-04-2019 00:00,129.12,1.52,26.73,1.56,0.59,None,15.49,34.55,35.75,31.79,None,69.91
14-04-2019 08:00,206.22,0.93,16.17,2.47,0.88,None,9.36,85.34,27.96,28.78,None,56.38
14-04-2019 16:00,291.44,0.89,36.04,1.97,1.03,None,19.9,57.19,31.55,26.56,None,55.72
15-04-2019 00:00,171.22,1.57,33.17,1.82,0.74,None,18.93,37.14,42.49,29.7,None,62.16
15-04-2019 08:00,213.59,1.48,19.76,2.06,1.13,None,11.7,84.12,31.52,26.82,None,61.53
15-04-2019 16:00,339.22,30.78,56.46,0.97,2.83,None,55.09,41.37,34.98,29.28,128.7,86.47
16-04-2019 00:00,288.87,0.8,17.41,3.18,2.19,None,9.91,53.99,19.97,25.53,121.1,72.59
16-04-2019 08:00,116.25,1.48,24.27,2.26,1.27,None,14.12,77.75,20.86,27.55,None,36.78
16-04-2019 16:00,151.59,0.79,27.59,3.63,0.54,None,15.3,76.78,18.51,27.11,None,31.78
17-04-2019 00:00,66.25,1.07,22,2.02,1.26,None,12.57,43.14,23.23,25.82,None,29.94
17-04-2019 08:00,92.72,1.77,22.12,2.38,1.69,None,13.22,88.24,23.58,28.29,None,37.22
17-04-2019 16:00,76.88,0.67,32.29,1.99,0.67,None,17.72,51.64,21.16,27.12,None,34.03
18-04-2019 00:00,79.19,0.94,21.45,1.61,0.77,None,12.18,27.83,21.6,27.79,None,50.34
18-04-2019 08:00,68.09,2.08,21.58,0.78,1.41,None,13.17,98.53,21.04,27.5,None,32.25
18-04-2019 16:00,150.62,1.31,40.5,0.95,2.76,None,22.67,67,23.46,25.37,None,64.56
19-04-2019 00:00,229.59,6.51,46.55,0.89,4.44,None,30.06,14.8,34.46,32.79,None,140.44
19-04-2019 08:00,101.84,1.01,17.38,1.27,1.72,None,10.08,104.72,21.43,26.92,None,49.88
19-04-2019 16:00,177.09,1.74,51.28,0.92,None,None,28.72,62.49,40.09,29.26,None,83.56
20-04-2019 00:00,315.75,5.24,58.55,0.65,None,None,35.41,15.24,51.51,40.26,None,208.16
20-04-2019 08:00,159.12,1.27,22.19,0.87,None,None,12.85,128.71,32.07,24.49,None,91.25
20-04-2019 16:00,220.09,28.08,69.08,0.86,None,None,59.51,66.7,25.43,22.95,137.28,80.16
21-04-2019 00:00,363.56,21.48,69.65,0.62,None,None,54.52,10.7,40.59,37.36,134.79,217.53
21-04-2019 08:00,220.69,2.13,22.72,1.42,None,None,13.82,129.4,36.85,26.64,None,118.09
21-04-2019 16:00,296.38,15.17,63.16,0.9,None,None,45.95,60.46,24.57,23.6,290.24,80.28
22-04-2019 00:00,380.5,17.04,66.77,0.5,None,None,50.49,9.32,39.96,34.87,245.84,171.03
22-04-2019 08:00,221.81,1.85,21.46,1.29,0.84,None,12.88,140.9,37.23,39.83,None,100.03
22-04-2019 16:00,399.84,18.25,73.79,1.08,1.26,None,54.15,57.8,20.37,33.62,202.09,89.06
23-04-2019 00:00,418.38,15.19,63.31,0.53,1.27,None,46.05,11.55,34.2,40.63,110,186.62
23-04-2019 08:00,257.16,2.47,27.33,1.27,0.71,None,16.53,141.52,23.85,35.67,None,100.88
23-04-2019 16:00,373,2.88,55.57,1.25,0.96,None,31.87,68.99,19.67,32.17,220.43,83.56
24-04-2019 00:00,316.62,2.76,73.88,0.89,1.18,None,41.54,23.89,20.2,39.4,None,110.59
24-04-2019 08:00,339.58,2.29,32.93,1.64,0.98,None,19.39,118.94,20.9,48,None,101.23
24-04-2019 16:00,445.22,1.42,41.53,1.43,0.97,None,23.26,81.47,20.67,40.47,207.16,109.66
25-04-2019 00:00,358.47,1.48,36.24,1.45,1.18,None,20.49,35.45,19.9,50.26,None,123.12
25-04-2019 08:00,335.31,1.86,32.46,1.45,1.09,None,18.77,125.56,17.15,55.8,None,93.06
25-04-2019 16:00,349.59,1.28,29.77,1.59,0.72,None,16.88,83.5,16.9,40.04,126.21,66.5
26-04-2019 00:00,274,10.93,56.53,0.77,1.28,None,38.99,9.74,29.06,37.69,106.1,128.69
26-04-2019 08:00,287.38,2.34,21.62,1.55,0.73,None,13.42,123.42,23.36,34.4,None,90.66
26-04-2019 16:00,396.31,6.92,60.26,1.17,0.96,None,37.69,44.63,22.33,26.41,None,89.88
27-04-2019 00:00,330.28,2.62,36.87,2.11,0.86,None,21.83,41.42,30.19,27.54,102.1,96.5
27-04-2019 08:00,467.12,2.06,16.8,2.78,0.47,None,10.6,116.23,15.16,22.77,None,80
27-04-2019 16:00,410.88,1.6,42.52,1.68,0.79,None,23.92,67.96,18.3,20.61,None,82.12
28-04-2019 00:00,324.25,1.91,28.06,1.48,0.68,None,16.49,59.89,22.82,21.64,None,80.38
28-04-2019 08:00,359,1.63,15.73,2.53,0.46,None,9.72,114.9,15.01,18.64,None,74.88
28-04-2019 16:00,379.75,6.08,48.98,1.32,0.95,None,30.99,64.82,20.3,20.04,243.33,93.38
29-04-2019 00:00,363.75,2.22,36.77,1.31,0.87,None,21.36,35.65,35.25,24.85,None,119.12
29-04-2019 08:00,254.47,1.91,18.22,1.57,0.54,None,11.24,127.13,18.11,19.45,None,74.47
29-04-2019 16:00,364.03,4.62,60.46,1.18,1.18,None,35.92,61.73,20.73,20.69,248.95,101.5
30-04-2019 00:00,351.34,11.77,67.34,0.94,1.29,None,45.51,24.51,33.72,28.51,145.09,146.19
30-04-2019 08:00,375.66,3.4,45.83,2.02,0.96,None,27.16,144.99,22.92,30.25,None,113.47
30-04-2019 16:00,352.69,7.87,39,1.12,0.92,None,27.21,108.21,14.87,25.23,None,88.41
01-05-2019 00:00,370.03,1.75,38.55,1.25,0.97,None,21.93,62.97,27.71,33.34,None,124.12
01-05-2019 08:00,325.91,1.75,22.51,1.29,0.87,None,13.4,154.88,20.18,33.17,125.33,105.19
01-05-2019 16:00,455.47,18.58,81.03,0.92,1.48,None,58.29,64.86,14.18,27.75,127.78,107.84
02-05-2019 00:00,307.03,1.43,29.13,1.99,0.85,None,16.65,64.56,17.5,30.94,None,94.03
02-05-2019 08:00,374.41,1.44,17.22,2.73,0.75,None,10.37,141.53,12.07,34.5,None,75.34
02-05-2019 16:00,302.22,1.27,24.48,2.49,0.67,None,14.05,115.47,9.67,33.24,132.21,62.22
03-05-2019 00:00,103.16,1.65,24.56,1.43,0.75,None,14.4,68.39,14.27,30.56,None,51.78
03-05-2019 08:00,170.53,1.82,16.53,1.74,0.6,None,10.26,149.22,11.2,27.99,None,56.59
03-05-2019 16:00,219.53,7.83,51.42,1.68,0.93,None,33.73,93.25,9.42,27.11,160.17,57.38
04-05-2019 00:00,256.69,2,37.59,1.02,1.01,None,21.62,55.65,32.86,34.87,None,159.53
04-05-2019 08:00,247,1.84,21.19,2.1,0.62,None,12.76,146.04,16.23,22.89,None,105
04-05-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
05-05-2019 08:00,217.27,1.28,15.31,2.72,0.58,None,9.19,170.25,7.63,14.01,108.7,55.41
05-05-2019 16:00,336.22,24.64,71.24,0.94,1.63,None,57.98,67.04,16.14,21.6,157.4,121
06-05-2019 00:00,560.56,37.72,81.7,0.83,2.04,None,74.29,7.09,46.39,39.95,141.48,341
06-05-2019 08:00,351.66,1.88,26.31,2.09,0.84,None,15.55,164.94,16.15,18.48,None,151.88
06-05-2019 16:00,372.5,24,80.82,0.98,1.67,None,62.49,67.23,21.19,20.58,218.56,163.75
07-05-2019 00:00,574.41,57.64,90.86,0.69,2.24,None,95.29,5.98,48.37,44.35,131.57,382.41
07-05-2019 08:00,461.59,2.44,23.38,1.92,0.63,None,14.45,107.71,12.46,20.82,None,140.03
07-05-2019 16:00,430.44,29.65,78.97,0.88,1.74,None,66.09,40.49,17.88,19.8,213.33,151.22
08-05-2019 00:00,680.5,49.01,84.21,0.71,2.26,None,84.67,8.84,48.32,44.07,132.66,432.12
08-05-2019 08:00,457.06,1.33,18.3,2.2,0.63,None,10.84,132.19,9.75,18.69,None,153
08-05-2019 16:00,414.47,7.81,54.64,1.25,1.31,None,35.43,55.75,19.34,22.47,169.68,154.28
09-05-2019 00:00,610.75,10.92,65.28,0.93,1.56,None,43.67,8.14,39.99,33.27,133.12,331
09-05-2019 08:00,437.88,1.26,17.65,1.96,0.64,None,10.4,133.62,8.39,17.85,None,111.62
09-05-2019 16:00,397,18.12,70.9,0.96,1.75,None,52.5,58.32,44.44,24.46,None,162.75
10-05-2019 00:00,481.62,2.13,39.28,1.08,1.02,None,22.65,30.76,24.16,22.33,None,207.5
10-05-2019 08:00,266.5,1.3,16.67,1.51,0.61,None,9.94,134.24,10.34,15.84,None,82.12
10-05-2019 16:00,308.57,1.18,22.84,1.93,0.68,None,13.1,90.66,8.64,15.25,None,142.25
11-05-2019 00:00,263.25,4.19,41.04,0.83,1.03,None,25.26,28.65,22.19,26.67,None,151.88
11-05-2019 08:00,239.12,1.32,18.17,1.61,0.66,None,10.73,140.93,15.04,22.72,None,112.44
11-05-2019 16:00,369.09,1.13,35.69,1.77,1.26,None,19.9,120.05,14.56,25.91,None,138.97
12-05-2019 00:00,576.67,1.32,33.71,1.17,1.17,None,19,43.26,25.11,33.93,None,334.91
12-05-2019 08:00,478.5,1.25,14.26,2.24,0.5,None,8.59,139.13,10.13,22.7,None,185.47
12-05-2019 16:00,358.62,1.78,52.69,0.94,1.57,None,29.49,90.85,18.54,31.17,None,175.78
13-05-2019 00:00,488.91,8.83,65.26,0.64,1.91,None,41.93,13.67,35.5,42.29,None,325.94
13-05-2019 08:00,401.34,1.59,32.69,0.77,1.07,None,18.71,145.25,29.87,34.12,None,234.25
13-05-2019 16:00,245.5,1.15,20.91,2.99,0.8,None,12.06,111.69,9.89,24.51,None,63.38
14-05-2019 00:00,93.12,1.85,25.84,1.06,0.69,None,15.26,47.4,10.46,30.12,None,66.12
14-05-2019 08:00,93.94,1.64,15.08,1.2,0.69,None,9.36,111.6,9.55,33.61,None,45.62
14-05-2019 16:00,225.03,1.22,44.25,1.18,1.07,None,24.48,115.01,11.63,34.81,189.06,80.69
15-05-2019 00:00,293.25,9.68,73.99,0.7,1.34,None,47.24,22.76,20.45,40.32,None,159
15-05-2019 08:00,109.16,1.91,18.29,2.65,0.8,None,11.29,57.63,9.19,52.14,151.4,59.62
15-05-2019 16:00,232.16,8.61,75.22,1,1.65,None,47.04,72.86,12.56,52.33,178.47,80.38
16-05-2019 00:00,313.3,12.3,50.8,1.68,1.21,None,37.04,41.75,13.93,56.47,122.4,144.12
16-05-2019 08:00,107.75,2.63,27.04,1.43,0.86,None,16.53,84.65,10.21,51.06,None,49.94
16-05-2019 16:00,319.16,18.34,70.92,0.83,1.48,None,52.6,47.69,12.1,45.12,100.2,99.44
17-05-2019 00:00,515.18,27.83,63.57,0.93,1.36,None,55.27,14.47,19.63,49.7,136.22,205.59
17-05-2019 08:00,448.53,1.75,16.16,1.53,0.77,None,10.02,96.49,9.81,46.06,None,91.03
17-05-2019 16:00,95.44,1.67,24.01,1.91,0.74,None,14.15,56.98,8.92,37.28,177.93,37.69
18-05-2019 00:00,110.62,1.78,21.22,0.72,0.58,None,12.75,25.37,8.66,40.28,None,57.91
18-05-2019 08:00,89.22,1.95,15.97,1.49,0.66,None,10.18,87.3,11.22,44.43,None,52.72
18-05-2019 16:00,134.19,0.6,30.84,1.08,1.01,None,16.88,65.63,14.07,42.57,None,72.78
19-05-2019 00:00,216.78,1.16,35.63,0.77,0.9,None,19.9,23.07,24.71,44.63,None,142.62
19-05-2019 08:00,141.69,0.75,14.32,1.6,0.87,None,8.24,153.27,12.12,37.23,None,78.09
19-05-2019 16:00,225.59,8.42,52.26,0.99,1.21,None,36.41,80.86,19.67,30.67,None,103.28
20-05-2019 00:00,294.56,5.12,58.55,0.72,1.07,None,35.33,18.93,24.97,36.62,130.05,197.69
20-05-2019 08:00,189.06,0.9,16.68,1.42,0.9,None,9.61,146.65,14.5,29.09,None,87.88
20-05-2019 16:00,198.09,5.83,55.37,1.07,1,None,34.46,61.2,16.51,23,None,67.31
21-05-2019 00:00,275.56,5.71,48.52,0.68,1.12,None,30.44,13.47,32.29,31.57,None,157.88
21-05-2019 08:00,176.47,1.67,20.02,1.44,0.83,None,12.01,154.48,14.37,23.97,None,80.22
21-05-2019 16:00,160,3.42,34.49,1.22,0.78,None,21.11,83.6,9.06,19.71,None,51.84
22-05-2019 00:00,225.75,5.24,42.87,1,0.99,None,27.09,20.71,25.64,29.16,None,122.56
22-05-2019 08:00,236.72,2.17,20.88,1.29,0.82,None,12.87,92.96,14.32,27.07,None,78.19
22-05-2019 16:00,254.88,21.24,62.68,0.79,1.28,None,50.78,50.3,14.06,23.66,139.32,74.72
23-05-2019 00:00,355.16,18.1,69.52,0.78,1.41,None,51.72,9.71,32.02,34.49,112.9,194.03
23-05-2019 08:00,266.22,2.18,24.4,1.26,1.13,None,14.76,144.7,21.67,28.41,None,132.06
23-05-2019 16:00,168.31,2.95,33.36,1.25,0.88,None,20.13,65.46,9.68,24.05,127.57,122.96
24-05-2019 00:00,129.03,5.38,43.14,1.1,1.11,None,26.39,6.78,10.71,36.31,None,74.69
24-05-2019 08:00,146.53,2.49,18.15,3.27,0.71,None,11.64,50.96,10.25,50.56,129.66,35.38
24-05-2019 16:00,116.34,2.36,40.25,0.96,0.77,None,23.34,36.87,9.97,48.18,None,91.34
25-05-2019 00:00,132.93,1.72,21.93,1.46,0.82,None,13.06,34.98,12.68,42.95,None,96.83
25-05-2019 08:00,96.57,1.9,14.44,2.13,0.66,None,9.23,112.41,9.65,32.14,None,80.54
25-05-2019 16:00,129.5,1.37,27.32,1.46,0.73,None,15.65,90.22,11.26,27.18,None,48.34
26-05-2019 00:00,163.97,1.69,28.05,1.23,0.96,None,16.29,60.64,21.79,30.05,None,100.69
26-05-2019 08:00,116.44,1.53,15.84,1.76,0.67,None,9.68,144.31,9.85,24.04,None,53.41
26-05-2019 16:00,160.44,1.4,30.08,1.72,0.7,None,17.15,103.79,10.17,19.28,197.03,50.12
27-05-2019 00:00,209.78,2.26,36.45,1,1.04,None,21.23,58.18,23.44,26.21,132,111.56
27-05-2019 08:00,152.41,1.59,17.53,1.68,0.7,None,10.62,152.94,13.02,23,None,63.66
27-05-2019 16:00,174.97,1.56,48.92,1.29,0.79,None,27.24,83.78,9.59,15.91,155.39,48.84
28-05-2019 00:00,210,2.98,59.24,0.62,1.02,None,33.92,21.26,15.86,19.29,116.6,101.83
28-05-2019 08:00,134.5,1.4,13.66,2.05,0.56,None,8.4,164.54,7.31,15.71,None,21.32
28-05-2019 16:00,213.56,10.13,62.92,1.25,1.05,None,41.7,74.35,13.3,19.2,None,59.62
29-05-2019 00:00,302.78,4.72,55,0.88,1.12,None,33.07,30.08,29.88,29.7,130.8,166.84
29-05-2019 08:00,154.31,1.58,17.2,1.4,0.61,None,10.46,162.55,13.05,21.17,None,63.44
29-05-2019 16:00,223.53,7.18,64.54,1.11,1.05,None,40.16,74.83,12.99,18.53,190.79,72.91
30-05-2019 00:00,380.62,17.97,70.67,0.73,1.52,None,52.23,11.44,46.57,33.1,142.49,203.78
30-05-2019 08:00,195.91,1.72,18.21,1.62,0.65,None,11.09,140.52,13.09,19.84,None,77.03
30-05-2019 16:00,268.91,24.25,61.77,1.08,1.12,None,52.58,53.46,16.99,16.87,112.67,70.81
31-05-2019 00:00,390.19,3.51,40.34,0.91,0.85,None,24.34,17.75,22.98,19.56,None,98.06
31-05-2019 08:00,320.47,1.63,14.16,1.42,0.58,None,8.87,135.82,11.05,18.95,109.5,67.28
31-05-2019 16:00,289.81,20.74,54.77,0.86,1.24,None,46.09,66.39,23.77,20.41,140.53,85.19
01-06-2019 00:00,275.44,15.72,59.79,0.71,1.24,None,44.66,8.48,23.17,23.68,None,122.06
01-06-2019 08:00,308.66,2.42,37.43,1.49,1.23,None,21.87,113.69,19.23,35.26,None,117.12
01-06-2019 16:00,266.38,1.55,32.62,1.52,1.2,None,19.52,81.35,12.89,45.23,None,91.31
02-06-2019 00:00,124.44,1.95,25.67,2.09,1.11,None,15.23,15.53,12.76,51.86,None,79.12
02-06-2019 08:00,132.16,1.99,21.3,1.79,0.97,None,12.95,69.49,10.97,65.64,None,75.06
02-06-2019 16:00,192.38,1.77,23.31,1.45,1.15,None,13.83,45.5,11.12,56.53,None,87.16
03-06-2019 00:00,152.12,2.24,29.07,1.91,1.3,None,17.28,24.09,11.79,59.49,None,74.81
03-06-2019 08:00,455.06,2.13,23.63,2.62,1.95,None,14.31,82.29,10.12,54.96,None,63.56
03-06-2019 16:00,295.91,1.52,30.72,2.33,1.87,None,17.57,93.97,11.39,48.99,None,48.66
04-06-2019 00:00,163.34,1.61,24.46,2.36,1.85,None,14.33,64.26,14.62,39.78,None,53.16
04-06-2019 08:00,197.44,1.93,23.36,2.22,1.75,None,14,131.18,10.32,40.6,None,53
04-06-2019 16:00,248.72,1.52,27.92,1.24,2.07,None,16.09,64.79,11.83,38.59,134.2,66.41
05-06-2019 00:00,290.38,3.35,49.02,1.06,2.49,None,28.81,30.31,15.16,44.95,None,134.31
05-06-2019 08:00,245.78,1.93,24.49,1.59,1.88,None,14.61,143.81,13.35,48.22,109.2,78.81
05-06-2019 16:00,280.81,2.4,49.97,0.98,2.2,None,28.53,54.36,9.95,44.77,135.27,70.19
06-06-2019 00:00,254.66,4.63,45.45,0.82,2.12,None,27.95,18.96,12.88,41.5,None,99.28
06-06-2019 08:00,232.22,3.15,36.03,1.53,1.65,None,21.76,148.77,12.7,39.33,None,71.78
06-06-2019 16:00,289.28,1.33,18.34,2.35,1.54,None,10.85,115.44,11.08,35.92,147.72,52.31
07-06-2019 00:00,101.84,2.13,35.37,1.12,1.76,None,20.55,49.88,12.07,34.15,None,46.66
07-06-2019 08:00,197.53,2.14,24.18,1.25,1.76,None,14.61,121.16,14.1,37.95,118.25,68.69
07-06-2019 16:00,246.34,1.53,33.33,1.17,1.93,None,18.98,90.9,11.44,37.15,163.19,69.88
08-06-2019 00:00,252.56,13.22,76.5,0.54,2.6,None,51.48,10.35,7.38,40.96,None,96.81
08-06-2019 08:00,168.22,1.94,21.88,1.37,2.81,None,13.17,122.68,9.41,50.08,None,56.19
08-06-2019 16:00,253.16,5.71,85.49,0.93,1.07,None,50.13,69.93,13.17,42.46,None,57.19
09-06-2019 00:00,351.28,19.84,62.22,0.56,1.35,None,49.25,15.45,33.23,45.47,102.8,142.09
09-06-2019 08:00,320.31,1.26,51.27,1.07,1.28,None,28.34,142.72,27.59,49.91,105.8,129.97
09-06-2019 16:00,302.41,70.53,98.22,0.76,2.37,None,109.75,63.96,14.46,39.71,200.36,73.38
10-06-2019 00:00,296.09,12.02,81.73,0.86,2.5,None,53.3,18.77,18.44,35.09,101.3,100.62
10-06-2019 08:00,219.58,1.18,24.68,1.88,1.24,None,14.08,165.36,15.01,33.55,108.4,56.04
10-06-2019 16:00,276.81,6.95,85.03,1.36,2.23,None,50.98,94.46,13.62,29.53,195.57,62.03
11-06-2019 00:00,469.29,12.23,50.54,0.69,1.85,None,36.85,27.19,32.69,31.08,None,128.72
11-06-2019 08:00,512.5,1.87,9.85,2.28,1.07,None,6.79,105,14.93,27.44,121.19,113.62
11-06-2019 16:00,347.81,11.52,39.52,0.97,2.13,None,30.46,59.97,16.11,23.86,None,61.75
12-06-2019 00:00,281.41,6.05,20.39,2.3,1.48,None,15.8,67.48,14.91,28.39,110.42,66.28
12-06-2019 08:00,344.06,2.32,10.86,3.17,1.27,None,7.67,145.48,14.4,32.47,None,43.16
12-06-2019 16:00,262.2,1.89,13.28,2.96,1.53,None,8.61,100.57,11.44,35.76,None,52.16
13-06-2019 00:00,185.38,3.34,26.71,1.04,1.27,None,16.92,29.94,13.39,35.2,None,52.53
13-06-2019 08:00,148.69,3.24,12.62,1.65,1.17,None,9.36,101.79,11.76,34.4,None,41.53
13-06-2019 16:00,236.56,1.92,20.88,0.83,1.43,None,12.68,66.76,13.47,37.08,None,59.94
14-06-2019 00:00,185.34,2.7,20.4,1.18,1.16,None,13.05,18.98,22.7,36.58,None,73.38
14-06-2019 08:00,207.12,1.95,7.39,2.02,0.64,None,5.51,135.02,9.44,25.29,None,42.62
14-06-2019 16:00,254.75,13.38,89.66,1.13,1.99,None,58.61,93.01,14.25,18.73,144.03,61.81
15-06-2019 00:00,313,12.53,98.83,0.72,1.75,None,62.72,25.29,33.94,30.06,None,144.03
15-06-2019 08:00,324.88,2.29,11.46,2.22,0.91,None,7.96,153.12,8.24,21.39,None,77.66
15-06-2019 16:00,280.16,1.95,31.45,1.52,1.35,None,18.34,88.22,9.12,18.73,None,55.19
16-06-2019 00:00,211.78,1.94,5.95,1.77,0.74,None,4.73,53.16,8.9,23.75,None,51.16
16-06-2019 08:00,110.97,2.85,9.1,2.21,0.84,None,7.18,67.88,9.2,25.77,None,30.44
16-06-2019 16:00,146.25,2.05,11.7,1.39,1.17,None,7.91,55.42,6.42,26.42,None,35.47
17-06-2019 00:00,101.53,2.52,18.59,0.95,0.88,None,11.96,30.94,14.14,29.7,None,44.88
17-06-2019 08:00,143.97,2.6,5.37,2.51,0.57,None,4.98,69.56,5.74,27.25,None,32.19
17-06-2019 16:00,190.91,2.08,24.48,1.95,1.28,None,14.73,76.19,8.4,24.55,113.53,38.56
18-06-2019 00:00,49.62,2.13,10.4,2.06,0.79,None,7.22,67.93,3.35,22.67,None,28.09
