From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
24-03-2019 08:00,181.94,8.65,22.35,1.49,0.55,3.22,18.81,67.82,12.89,23.17,None,75.58
24-03-2019 16:00,121.66,11.42,28.06,0.54,0.38,1.53,24.06,44.61,9.96,27.29,None,40.7
25-03-2019 00:00,177.94,11.85,27.22,0.84,0.76,3.52,23.95,16.12,14.72,25.66,None,101.88
25-03-2019 08:00,146.43,8.53,20.75,0.91,0.59,4.25,17.88,55.94,12.89,23.34,None,71.44
25-03-2019 16:00,148.66,12.85,31.98,0.49,0.45,2.03,27.28,36.12,12.07,29.34,None,50.95
26-03-2019 00:00,215.38,12.43,27.35,0.74,0.96,4.55,24.49,15.66,14.94,26.25,None,135.15
26-03-2019 08:00,170.72,8.23,21.84,1.55,0.69,4.17,18.2,78.39,14,23.63,None,76.78
26-03-2019 16:00,188.91,13.1,39.12,0.89,0.77,3.31,31.29,44.53,12.09,32.32,None,69.44
27-03-2019 00:00,240.41,14.51,35.32,0.56,1.1,5.85,30.38,16.77,17.84,29.86,None,149.03
27-03-2019 08:00,223.84,9.03,27.33,1.26,0.92,6.05,21.76,82.95,17.88,26.82,None,97.18
27-03-2019 16:00,226.25,17.97,48.61,0.68,1.03,4.73,40.23,31.15,11.79,38.73,None,70.46
28-03-2019 00:00,394.53,26.8,47.14,0.64,2.18,14.37,46.51,4.78,27.63,39.39,None,234.16
28-03-2019 08:00,257.91,11.89,37,0.67,1.69,12.64,29.19,81.01,24.24,33.25,None,120.27
28-03-2019 16:00,219.09,30.86,62.75,0.51,1.34,8.19,58.06,25.32,16.54,52.85,None,66.54
29-03-2019 00:00,301.09,38.38,54.16,0.57,2.45,7.99,59.52,5.28,11.88,48.56,None,152.55
29-03-2019 08:00,298.62,14.25,48.47,0.68,1.97,8.37,37.17,72.49,24.2,40.3,None,123.44
29-03-2019 16:00,238.91,35.72,69.03,0.45,1.39,0.55,65.28,20.19,19.48,59.65,None,65.74
30-03-2019 00:00,274.16,38.5,55.42,0.43,2.11,8.59,60.27,28.11,14.4,49.49,None,141.65
30-03-2019 08:00,288.12,16.53,50.71,0.77,1.91,6.33,40.16,77.22,27.51,40.64,None,104.13
30-03-2019 16:00,250.31,27.15,65.78,0.39,1.07,0.24,56.71,25.73,25.59,53.09,None,71.28
31-03-2019 00:00,190.5,22.55,48.57,0.66,0.97,0.03,43.87,11.73,17.61,41.32,None,76.08
31-03-2019 08:00,184.06,9.25,25.87,1.71,0.38,None,21.16,78.91,17.86,28.01,None,45.28
31-03-2019 16:00,170.5,12.59,40.32,0.92,0.51,0.21,31.53,53.61,22.39,35.93,None,41.17
01-04-2019 00:00,168.18,13.46,39.16,0.69,0.47,None,26.71,25.67,18.56,32.82,None,60.35
01-04-2019 08:00,210.5,8.37,25.71,1.73,0.49,None,16.55,74.8,16.76,26.67,None,59.68
01-04-2019 16:00,None,None,None,0.45,0,None,0,None,4,None,None,None
02-04-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
02-04-2019 08:00,None,None,None,None,None,None,None,None,None,None,None,None
02-04-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
03-04-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
03-04-2019 08:00,None,None,None,None,0,None,0,None,4,None,None,None
03-04-2019 16:00,424.67,16.45,41.77,0.54,1.23,3.35,35.41,40.67,14.3,28.32,None,108.37
04-04-2019 00:00,329.56,23.12,40.11,0.71,2.03,10.04,38.44,12.76,16.56,30.78,None,163.87
04-04-2019 08:00,322.94,10.18,41.83,0.44,1.74,11.39,28.5,103.6,25.67,26.25,None,121.92
04-04-2019 16:00,268,10.65,35.83,0.6,1.22,3.19,27.58,53.22,16.23,24.68,None,82.34
05-04-2019 00:00,315.47,25.69,40.45,0.62,2.08,8.62,42.06,15.03,12.92,31.95,None,145.64
05-04-2019 08:00,293.34,10.25,40.48,0.42,1.72,9.02,29.71,109.64,29.03,26.11,None,120.3
05-04-2019 16:00,326.59,10.82,33.76,0.55,1.46,4.92,26.61,44.14,16.41,24.27,None,95.9
06-04-2019 00:00,355.91,14.63,33.33,0.58,1.37,7.93,29.43,23.4,19.25,25.75,None,132.02
06-04-2019 08:00,365.56,8.51,27.08,0.48,1.2,6.74,21.2,99.32,20.1,21.88,None,108.71
06-04-2019 16:00,313.75,11.55,34.03,0.58,0.99,3.81,27.35,67.7,15.49,24.45,None,74.06
07-04-2019 00:00,458.84,22.87,35.55,0.48,2.37,11.24,37.2,35.31,17.57,29.88,None,196.33
07-04-2019 08:00,378.94,9.03,25.27,0.51,1.7,10.8,20.64,69.71,16.44,22,None,141.81
07-04-2019 16:00,474.06,8.58,23.82,0.58,0.72,4.62,19.42,57.59,11.58,21.02,None,147.71
08-04-2019 00:00,254.19,16,33.72,0.53,0.59,3.59,30.72,24.97,10.49,26.51,None,74.52
08-04-2019 08:00,404.19,11.56,31.93,0.42,0.86,5.31,26.24,90.1,13.4,24.26,None,90.27
08-04-2019 16:00,245.75,10.07,26.13,0.63,0.71,3.03,21.96,60.87,12.73,22.36,None,65.55
09-04-2019 00:00,362.94,22.88,30.02,0.59,1.94,12.51,34.29,20.84,15.15,28.17,None,194.28
09-04-2019 08:00,238.73,10.51,30.52,0.49,1.22,10.63,24.63,94.39,16.86,23.42,None,83.42
09-04-2019 16:00,257.06,32.26,50.96,0.57,1.1,3.16,51.07,52.32,11.03,33.61,None,80.58
10-04-2019 00:00,371.75,22.98,35.91,0.54,2.12,8.2,36.83,13.78,13.45,29.09,None,173.43
10-04-2019 08:00,165.19,7.66,17.95,0.4,0.72,5.28,15.62,80.51,14.35,19.02,None,64.08
10-04-2019 16:00,238.75,8.41,28,0.55,0.59,2.71,21.41,45.71,13.02,21.66,None,60.55
11-04-2019 00:00,222.59,13.32,33.62,0.51,0.77,4.13,28.4,15.98,12.62,25.38,None,82.04
11-04-2019 08:00,237.38,9.53,22.23,0.44,0.68,4.96,19.2,79.18,20.29,20.46,None,81.57
11-04-2019 16:00,205.97,8.03,28.06,0.51,0.68,2.74,21.17,41.45,12.99,21.38,None,53.16
12-04-2019 00:00,298.84,61.18,36.44,0.57,0.58,4.49,67.89,47.08,15.37,43.58,None,65.25
12-04-2019 08:00,202.69,20.37,20.83,0.49,0.29,2.65,25.31,91.12,16.11,23.95,None,50.81
12-04-2019 16:00,143.83,135.58,52.12,0.47,6,None,136.15,86.3,20.03,78.47,None,27.55
13-04-2019 00:00,None,None,None,0.64,None,None,None,None,None,None,None,None
13-04-2019 08:00,None,None,None,0.55,None,None,None,None,None,None,None,None
13-04-2019 16:00,188.42,None,None,0.63,0.25,2.94,0,38.8,19.43,None,None,26.45
14-04-2019 00:00,111.91,None,None,0.89,0.32,2.08,None,26.14,16.9,None,None,48.55
14-04-2019 08:00,150.06,9,13.27,0.44,0.2,2.59,14.02,61.83,15.66,19.26,None,47.81
14-04-2019 16:00,240.69,8.48,19.89,0.59,0.29,1.99,17.22,45.97,23.48,20.2,None,51.56
15-04-2019 00:00,161.66,7.4,24.17,0.69,0.3,2.53,18.72,27.36,36.55,20.9,None,50.44
15-04-2019 08:00,186.25,7.55,18.21,0.6,0.24,2.03,15.72,58.52,27.85,19.28,None,52.94
15-04-2019 16:00,296.06,17.28,42.44,0.94,1.33,4.8,35.95,33.33,17.14,28.96,None,68.44
16-04-2019 00:00,332.5,7.13,17.06,1.88,0.39,4.34,14.78,26.97,7.92,18.8,None,70.09
16-04-2019 08:00,94.75,7.59,22.94,3.8,0.33,2.83,18.27,45.09,9.08,20.58,None,35.11
16-04-2019 16:00,120.06,7.42,28.71,6.24,0.5,3.64,21.2,40.28,7.92,21.85,None,36.13
17-04-2019 00:00,71.62,7.26,22.88,3.57,0.5,2.37,17.97,29.3,6.92,20.16,None,48.72
17-04-2019 08:00,66.56,7.19,20.17,4.83,0.23,2.5,16.48,51.49,9.76,19.69,None,31.22
17-04-2019 16:00,64.62,9.33,29.09,3.41,0.55,2.32,22.88,39.72,10.53,23.06,None,25.88
18-04-2019 00:00,86.22,11.11,21.45,1.94,0.38,3.44,19.65,23.24,15.03,21.12,None,53.66
18-04-2019 08:00,87.12,10.86,24.55,1.22,0.44,3.16,21.48,71.82,16.57,22.16,None,35.38
18-04-2019 16:00,117.25,12.35,26.36,0.98,0.45,1.88,23.52,45.99,12.33,22.35,None,42.1
19-04-2019 00:00,216.88,12.78,29.95,1.03,0.81,3.96,25.29,12.79,18.58,24.18,None,111.01
19-04-2019 08:00,118,8.89,22.56,2.21,0.48,3.42,19.05,71.67,24.38,20.96,None,51.84
19-04-2019 16:00,221.31,10.09,38.99,1.27,0.94,3.33,28.29,43.33,18.19,25.59,None,76.88
20-04-2019 00:00,368.97,11.07,37.75,0.93,1.52,7.45,28.19,15.59,56.75,25.47,None,224.58
20-04-2019 08:00,172.34,8.14,21.23,1.79,0.73,5.52,17.52,98.02,28.6,19.53,None,82.62
20-04-2019 16:00,208.88,14.93,46,1.21,1.37,4.37,35.87,42.68,15.89,29.18,None,74.9
21-04-2019 00:00,371.22,13.93,43.84,1.01,2.1,10.18,34.14,10.39,37.08,28.27,None,213.43
21-04-2019 08:00,229.69,9.3,22.15,2.98,0.94,7.61,18.77,90.64,29.48,20.65,None,102.5
21-04-2019 16:00,205.06,12.01,32.73,1.52,0.75,2.88,26.69,48.53,16.3,24.69,None,55.72
22-04-2019 00:00,331.47,31.02,48.94,0.96,1.92,6.03,50.46,10.02,32.08,36.33,None,152.29
22-04-2019 08:00,238.94,8.8,22.7,1.63,1.15,7.95,18.86,92.48,40.85,20.85,None,105.08
22-04-2019 16:00,269.12,12.2,39.93,1.06,0.97,2.52,31,44.73,17.52,26.74,None,66.92
23-04-2019 00:00,382.5,20.19,42.09,1.04,1.96,8.09,38.54,8.63,29.32,30.49,None,168.17
23-04-2019 08:00,299,8.73,29.38,1.73,1.12,7.65,22.62,84.4,30.64,22.79,None,127.8
23-04-2019 16:00,279.12,9.67,35.46,1.05,0.91,3.86,26.56,48.76,22.68,24.47,None,74.28
24-04-2019 00:00,232.69,10.1,44.33,1.52,1.11,6.42,31.59,22.54,20,27.32,None,83.91
24-04-2019 08:00,300.31,10.84,25.15,3.23,1.06,6.14,21.82,93.27,16.41,22.71,None,86.68
24-04-2019 16:00,365.44,13.49,27.82,1.68,0.89,3.54,25.24,59.56,18.51,24.46,None,92.25
25-04-2019 00:00,296.41,39.7,24.3,1.95,1.13,6.09,38.1,27.64,16.2,26.01,None,103.9
25-04-2019 08:00,292.12,10.07,13.77,2.55,1.11,4.17,7.98,109.31,14.24,10.25,None,81.21
25-04-2019 16:00,256.47,11.88,21.57,6.06,0.59,2.6,20.72,85.43,14.33,21.46,None,60.1
26-04-2019 00:00,254.19,26.6,38.39,0.62,1.06,4.72,41.55,6.01,29.31,29.79,None,98.81
26-04-2019 08:00,257.62,48.17,36.35,1.76,0.69,4.4,53.01,84.83,30.9,37.03,None,84.04
26-04-2019 16:00,273.9,15.27,79.37,1.48,0.64,2.99,54.4,55.31,14.8,43.06,None,56.08
27-04-2019 00:00,287.28,30.93,42.73,0.9,0.57,3.64,47.46,29.35,35.83,41.13,None,68.17
27-04-2019 08:00,404.5,16.99,43.78,4.84,0.26,2.26,36.32,94.58,16.95,30.37,None,70.58
27-04-2019 16:00,352.16,18.32,32.31,1.99,0.32,1.73,31.81,70.95,18.28,39.57,None,73.22
28-04-2019 00:00,280.41,31.2,25.25,0.99,0.36,2.04,38.27,47.43,31.88,40.63,None,74.53
28-04-2019 08:00,312.06,32.45,27.42,3.41,0.24,2.05,38.61,93.27,15.68,46.27,None,71.28
28-04-2019 16:00,320.75,26.33,33.55,1.28,0.56,1.8,38.93,46.17,21.68,33.26,None,100.31
29-04-2019 00:00,317.91,27.24,28.02,1.08,0.64,3.12,36.65,34.97,36.77,39.83,None,108.19
29-04-2019 08:00,258.59,30.1,22,2.14,0.42,2.8,35.7,94.33,28.15,39.6,None,77.62
29-04-2019 16:00,193.4,30.1,22,1.53,0.12,1.1,25.5,92.24,10.96,39.6,None,33.62
30-04-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
30-04-2019 08:00,321.95,15.63,32.32,1.1,0.59,0.03,25.74,153.37,25.56,21.77,None,65.1
30-04-2019 16:00,333.84,21.2,43.2,0.7,0.89,0.03,39.9,71.01,18.57,20.3,None,76.15
01-05-2019 00:00,355.41,18.71,35.03,0.72,1.21,0.09,32.13,41.62,37.73,26.98,None,119.07
01-05-2019 08:00,296.72,7.56,17.33,0.9,0.76,0.05,15.26,121.68,27.7,21.75,None,119.14
01-05-2019 16:00,366.97,16.06,35.6,0.49,2.47,0.1,31.77,30.41,19.26,15.27,None,127.3
02-05-2019 00:00,318.22,9.67,20.77,1.21,1.79,0.14,18.79,39.66,30.99,28.06,None,94.74
02-05-2019 08:00,343.81,7.6,17.73,1.79,0.55,2.37,15.51,106.46,15.75,20.78,None,77.42
02-05-2019 16:00,278.34,7.35,18.56,1.63,0.4,2.36,15.75,95.26,11.81,19.72,None,57.54
03-05-2019 00:00,102.28,7.63,17.8,1.06,0.35,2.85,15.58,50.92,15.36,19.46,None,48.2
03-05-2019 08:00,153.41,7.2,16.43,1.46,0.39,3.16,14.49,121.3,19.13,20.22,None,51.38
03-05-2019 16:00,159.22,8.26,24.41,0.84,0.79,3.3,19.58,67.43,10.93,17.26,None,44.78
04-05-2019 00:00,259.72,8.11,20.47,0.53,1.18,7.11,17.37,25.32,31.58,20.51,None,128.05
04-05-2019 08:00,193.22,7.13,16.76,0.81,0.54,4.95,14.62,114.9,22.14,20.54,None,63.05
04-05-2019 16:00,243.19,7.11,19.62,0.52,0.73,2.28,16.16,73.47,20.07,19.91,None,70.06
05-05-2019 00:00,366.47,7.42,20.08,0.49,1.47,6.2,16.62,33.76,52.49,20.96,None,201.15
05-05-2019 08:00,271.59,7.07,17.25,0.88,0.87,4.65,14.83,133.57,23.11,20.46,None,113.47
05-05-2019 16:00,272.28,10.07,25.44,0.68,1.36,4.14,21.61,57.18,30.43,16.73,None,94.45
06-05-2019 00:00,490.91,13.83,27.97,0.47,3.59,17.03,25.94,9.66,70.78,24.91,None,286.11
06-05-2019 08:00,325,7.37,17.13,0.99,1.29,8.51,15,135,26.46,21.97,None,109.11
06-05-2019 16:00,263.28,7.9,22.41,0.68,1.19,3.9,18.24,59.55,25.24,18.43,None,96.7
07-05-2019 00:00,420.81,12.39,27.82,0.56,3.04,11.55,24.71,8.43,61.63,21.61,None,252.53
07-05-2019 08:00,468.41,7.5,16.7,1.25,1.12,8.64,14.88,89.18,21.91,21.92,None,114.54
07-05-2019 16:00,403.19,12.75,25.54,0.7,1.52,5.1,23.79,39.87,25.83,16.38,None,114.29
08-05-2019 00:00,571.22,17.88,29.5,0.49,4,16.84,29.99,5.82,72.51,27.02,None,323.31
08-05-2019 08:00,490.38,7.67,15.4,1.47,1.25,8.19,14.31,104.88,19.01,23.12,None,143.75
08-05-2019 16:00,379.5,7.65,20.68,0.67,1.35,4.51,17.11,40.87,48.39,17.96,None,123.42
09-05-2019 00:00,491.06,8.55,21.64,0.65,2.26,8.36,18.35,11.11,60.42,20.66,None,256.76
09-05-2019 08:00,490.75,7.11,14.39,1.08,0.64,3.51,13.35,112.54,17.07,20.6,None,115.08
09-05-2019 16:00,402.19,8.18,23.02,0.6,1.69,8.6,18.78,55.83,40.89,17.09,None,152.68
10-05-2019 00:00,457.5,7.69,17.14,0.72,1.63,9.82,15.27,27.63,38.5,22.22,None,163.8
10-05-2019 08:00,296.69,7.05,14.06,0.88,0.51,3.3,13.12,107.01,15.75,20.2,None,79.56
10-05-2019 16:00,370.19,6.99,15.63,0.68,0.54,2.73,13.91,61.62,12.75,19.2,None,85.2
11-05-2019 00:00,250.62,7.61,16.78,0.61,0.83,3.78,15.02,34.74,32.39,19.51,None,115.6
11-05-2019 08:00,297.31,7.26,16.52,0.71,0.96,5.28,14.6,98.32,26.09,19.55,None,118.69
11-05-2019 16:00,349.5,7.7,18.7,0.59,1.06,2.6,16.11,72.7,17.78,17.76,None,119.53
12-05-2019 00:00,617.75,8.58,18.11,0.73,1.95,6.96,16.5,25.96,36.46,20.98,None,283.03
12-05-2019 08:00,719.25,6.95,12.99,1.11,0.43,2.28,12.47,113.07,13.81,20.28,None,199.48
12-05-2019 16:00,366.22,19.44,29.64,0.59,1.68,3.29,31.32,64.03,25.89,18.17,None,127.24
13-05-2019 00:00,463.81,13.5,25.09,0.61,2.94,9.09,24.16,10.08,49.97,31.41,None,239.75
13-05-2019 08:00,352.34,7.41,15.93,0.57,1.73,7.68,14.39,112.7,47.78,21.27,None,177.26
13-05-2019 16:00,238.81,7.1,15.16,1.1,0.62,2.96,13.73,71.38,13.17,19.18,None,68
14-05-2019 00:00,90.94,7.78,15.25,0.48,0.4,1.96,14.34,26.84,8.61,20.24,None,60.39
14-05-2019 08:00,112.16,7.35,14.29,0.6,0.36,2.05,13.48,67.06,11.82,21.08,None,55.7
14-05-2019 16:00,179.12,7.86,19.04,0.68,0.7,1.79,16.42,71.08,10.29,17.87,None,69.22
15-05-2019 00:00,273.84,12.03,22.42,0.54,1.76,8.34,21.55,84.45,32.9,19.99,None,145.73
15-05-2019 08:00,107.84,7.83,13.68,1.22,0.69,5.42,13.54,None,7.4,23.11,None,59.08
15-05-2019 16:00,132.17,9.43,20.76,0.65,0.71,2.79,18.61,None,22.41,27.98,None,46.55
16-05-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
16-05-2019 08:00,1000,9.59,18.33,0.69,0.25,0.7,12.44,43.09,10.86,24.24,None,None
16-05-2019 16:00,300.17,11.18,22.1,0.67,1.74,1.74,20.7,26.45,7.64,25.55,None,105.17
17-05-2019 00:00,447.25,19.34,24.58,0.64,3,13.42,28.56,9.24,8.03,29.11,None,149.99
17-05-2019 08:00,591.53,8.31,14.44,0.57,0.52,4.9,14.33,44.48,8.74,24.63,None,113.72
17-05-2019 16:00,89.56,7.99,15.41,0.97,0.65,2.08,14.6,29.41,7.7,20.73,None,36.04
18-05-2019 00:00,643.94,8.48,13.97,0.54,0.73,1.77,14.21,15.4,6.86,22.55,None,36.33
18-05-2019 08:00,234.25,7.56,12.93,0.7,0.07,1.3,12.93,50.39,6.96,21.25,None,51
18-05-2019 16:00,134.16,7.79,15.5,0.68,0.91,2.16,14.47,43.33,7.18,20.12,None,66.28
19-05-2019 00:00,206.56,8.38,15.16,0.55,0.48,5.07,14.77,19.3,9.73,22.35,None,143.92
19-05-2019 08:00,131.72,7.4,13.49,0.73,0.17,2.56,13.09,91.2,11.99,21.27,None,73.23
19-05-2019 16:00,178.56,7.79,18.79,0.68,1.06,2.19,16.24,58,14.69,18.66,None,74.46
20-05-2019 00:00,287.81,10.07,19.54,0.57,1.16,6.66,18.43,15.8,16.58,20.73,None,182.32
20-05-2019 08:00,228.83,9.04,27.8,0.77,0.37,3.44,21.86,82,21.05,21.88,None,100.04
20-05-2019 16:00,198.47,12.51,51.65,0.5,0.61,2.25,37.48,38.18,15.57,37.43,None,63.23
21-05-2019 00:00,307.88,16.53,52.53,0.59,0.75,7.45,41.17,7.13,39.91,40.81,None,171.29
21-05-2019 08:00,190.81,10.43,32.01,0.57,0.29,4.29,25.36,79.99,30.52,28.79,None,78.29
21-05-2019 16:00,171.03,10.58,42.78,0.65,0.56,1.88,31.21,49.45,12.11,33.01,None,43.62
22-05-2019 00:00,203.47,16.9,49.06,0.52,0.43,4.57,39.61,7.9,22.02,39.35,None,98.98
22-05-2019 08:00,283.97,12.38,39.11,0.67,0.3,4.26,30.7,42.98,23.72,32.77,None,81.91
22-05-2019 16:00,270.84,23.33,64.58,0.58,1.09,4.91,53.01,23.51,14.58,49.6,None,73.52
23-05-2019 00:00,337.19,30.41,66.09,0.61,1.17,10.92,59.49,5.79,34.85,54.43,None,170.33
23-05-2019 08:00,273.28,11.15,35.52,0.52,0.53,6.1,27.81,70.92,39.35,30.92,None,126.43
23-05-2019 16:00,171.66,13.9,44.21,0.75,0.5,1.72,34.64,36.06,11.7,35.42,None,54.17
24-05-2019 00:00,99.78,24.18,49.55,0.44,0.54,5.73,45.7,5.74,4.8,44.01,None,54.7
24-05-2019 08:00,120.34,12.61,27.23,1.46,0.54,1.68,24.58,27.64,5.18,28.29,None,33.57
24-05-2019 16:00,115.75,10.7,38.84,0.58,0.72,2.54,29.22,25.29,6.15,32.84,None,54.05
25-05-2019 00:00,227.03,13.15,30.97,0.47,0.39,2.99,27,21.07,6.74,32.34,None,67.63
25-05-2019 08:00,96.12,10.53,26.07,0.87,0.26,1.09,22.28,70.71,9.87,28.63,None,34.4
25-05-2019 16:00,114.75,9.37,31.48,0.55,0.44,0.88,24.22,60.28,9.65,28.93,None,38.31
26-05-2019 00:00,162.94,12.02,40.13,0.55,0.63,2.59,30.97,26.55,21.98,34.02,None,90.56
26-05-2019 08:00,116.31,9.61,26.81,0.69,0.33,2.45,21.95,87.08,18.92,28.26,None,55.39
26-05-2019 16:00,140.12,9.44,36.37,0.55,0.53,1.19,26.89,53.61,13.37,30.92,None,42.28
27-05-2019 00:00,206.47,13.4,49.8,0.54,0.74,2.77,37.21,18.92,27.73,38.45,None,93.68
27-05-2019 08:00,208.22,9.6,32.9,0.8,0.48,3.51,25.17,88.74,33.7,30.57,None,83.32
27-05-2019 16:00,152.84,11.01,45.35,0.53,0.59,1.5,32.92,51.21,15.34,35.3,None,35.63
28-05-2019 00:00,250.09,14.8,58.85,0.55,0.84,4.36,43.13,15.89,63,42.95,None,115.12
28-05-2019 08:00,151.12,9.13,29.34,0.81,0.33,2.85,22.92,109.29,20.96,28.93,None,68.83
28-05-2019 16:00,237.47,14.85,59.9,0.61,1.19,3.9,43.73,53.71,21.72,41.65,None,61.37
29-05-2019 00:00,309.44,20.13,61.7,0.53,0.97,6.87,47.94,15.92,71.55,46.29,None,141.97
29-05-2019 08:00,201.62,11.86,31.62,0.6,0.43,4.25,25.84,101.04,36.74,30.53,None,72.42
29-05-2019 16:00,209.56,13.59,44.94,0.59,0.84,2.35,34.71,54.32,22.18,34.2,None,56.43
30-05-2019 00:00,249.75,43.75,54.36,0.45,1.63,8.38,63.92,6.02,78.14,54.52,None,86.02
30-05-2019 08:00,144.5,17.17,34.32,0.56,0.43,6.33,31.99,83.94,35.94,48.99,None,25.9
30-05-2019 16:00,251.34,32.97,55.41,0.6,1.08,3.88,55.84,36.88,27.18,65.91,None,63.67
31-05-2019 00:00,394.5,31.3,41.36,0.54,0.54,5.28,45.77,14.44,39.48,67.81,None,87.21
31-05-2019 08:00,370.56,15.5,33.44,0.66,0.33,2.47,30.18,102.64,28.63,46.89,None,75.47
31-05-2019 16:00,823.91,9,33.88,0.74,1.29,1.55,4.72,53.05,27.98,34.03,None,84.88
01-06-2019 00:00,1000,None,None,0.52,1.13,None,0,6.84,40.39,None,None,119.14
01-06-2019 08:00,1000,None,None,1.2,1.01,None,0,74.03,6.6,None,None,111.67
01-06-2019 16:00,336,30.97,82.78,1.04,0.99,10.24,33.23,45.4,7,48.91,None,76.38
02-06-2019 00:00,231.28,24.5,43.16,0.89,0.58,5.43,42.54,14.51,4.72,51.17,None,75.69
02-06-2019 08:00,218.78,14.73,34.02,0.94,0.59,2.82,29.89,32.42,4.57,36.23,None,69.71
02-06-2019 16:00,283.22,12.79,22.05,0.86,0.88,3.77,21.95,29.5,4.51,24.29,None,84.23
03-06-2019 00:00,246.06,13.82,19.29,0.75,0.57,4.24,21.32,14.07,4.46,24.67,None,69.81
03-06-2019 08:00,459.53,11.47,19.17,1.08,0.53,2.42,19.38,29.05,4.46,23.95,None,67.56
03-06-2019 16:00,270.47,12.61,20.18,0.92,0.58,2.2,20.82,27.16,4.58,22.66,None,48.38
04-06-2019 00:00,161.94,12.03,18.76,1.21,0.44,2.64,19.61,18.62,4.77,23.7,None,49.96
04-06-2019 08:00,171.12,10.79,18.67,0.99,0.55,2.18,18.56,39.99,4.52,23.47,None,48.93
04-06-2019 16:00,223.38,11.61,19.23,0.69,0.93,3.28,19.5,31.28,4.63,22.44,None,69.01
05-06-2019 00:00,237.56,17.81,20.43,0.56,1.11,9.74,25.12,17.78,12.27,25.84,None,99.83
05-06-2019 08:00,205.03,11.21,18.28,0.89,0.62,3.89,18.71,41.67,11.41,23.81,None,65.43
05-06-2019 16:00,218.78,16.29,21.84,0.83,1.33,3.78,24.67,22.22,11.73,23.05,None,61.71
06-06-2019 00:00,204.84,16.71,20.03,0.43,0.72,5.49,24.02,8.32,17.19,26.83,None,70.92
06-06-2019 08:00,342,20.44,34.36,0.53,0.67,4.94,33.85,77.34,22.52,20,None,131.8
06-06-2019 16:00,193.88,26.82,33.36,1.66,0.4,1.9,39.17,106.08,3.22,16.56,None,44.02
07-06-2019 00:00,83.84,39.57,31.9,0.77,0.44,2.27,48.63,60.78,2.88,17.26,None,38.14
07-06-2019 08:00,198.25,26.53,37.33,1.36,0.62,3.53,41.04,132.57,2.34,15.84,None,68.13
07-06-2019 16:00,189.03,25.11,34.55,1.22,0.68,2.14,38.46,109.75,2.35,15.22,None,56.04
08-06-2019 00:00,145.22,43.64,35.54,0.68,0.85,5.27,53.82,41.96,2.84,16.2,None,64.47
08-06-2019 08:00,144.91,25.34,36.73,0.62,0.61,2.9,39.81,171.56,2.4,17.96,None,48.49
08-06-2019 16:00,172.22,23.29,36.28,0.62,0.54,2.38,37.94,80.71,3.51,19.83,None,49.9
09-06-2019 00:00,305,67.16,35.34,0.54,1.16,8.01,72.51,12.73,8.12,13.56,None,115.09
09-06-2019 08:00,334.16,28.97,39.25,1.04,0.94,8.24,44.03,156.95,8.05,17.54,None,141.11
09-06-2019 16:00,211.69,40.14,38.75,0.87,1.22,4.28,52.72,77.4,4.46,14.59,None,66.17
10-06-2019 00:00,317.16,115.59,31.63,0.62,2.51,20.92,109.31,12.11,6.97,15.97,None,109.59
10-06-2019 08:00,219.81,37.39,30.96,0.59,0.69,6.97,46.38,137.98,6.12,22.02,None,57.24
10-06-2019 16:00,219.91,33.12,34.16,0.6,0.61,2.31,44.66,75.53,4.78,18,None,47.25
11-06-2019 00:00,590.38,59.67,32.32,0.66,0.85,6.41,64.93,23.11,13.56,20.52,None,115.07
11-06-2019 08:00,592.82,34.07,31.77,0.82,0.35,3.04,44.15,82.25,3.84,19.74,None,118.11
11-06-2019 16:00,376.12,55.88,41.25,0.66,1.03,4.11,66.67,39.46,6.62,12.47,None,67.71
12-06-2019 00:00,226,57.52,37.77,1.88,0.8,7.95,66.11,72.76,2.54,15.8,None,54.66
12-06-2019 08:00,255.5,23.14,39.98,1.32,0.31,1.97,39.77,127.02,0.85,15.9,None,42.93
12-06-2019 16:00,331,23.06,39.18,1.25,0.35,1.96,39.28,106.8,1.34,16.67,None,53.04
13-06-2019 00:00,164.59,35.59,34.11,0.51,0.27,1.76,46.63,47.01,2.28,18.38,None,46.1
13-06-2019 08:00,163.19,34.01,36.1,0.91,0.36,2.28,46.4,109.21,1.66,17.97,None,43.5
13-06-2019 16:00,234.62,27.24,33.98,0.58,0.46,2.79,39.87,73.26,3.06,19.2,None,56.71
14-06-2019 00:00,191.41,40.46,30.52,0.72,0.38,3.85,48.59,33.93,5.12,20.48,None,61.87
14-06-2019 08:00,213.78,28.11,34.72,0.79,0.24,2.02,40.96,131.08,2.19,19.77,None,46.26
14-06-2019 16:00,232.62,23.39,48.19,0.58,0.48,2.13,44.35,94.69,4.74,17.35,None,56.01
15-06-2019 00:00,275.09,38.68,43.19,0.62,0.68,6.45,53.92,38.91,14.72,20.21,None,118.03
15-06-2019 08:00,331.41,24.01,41.38,0.81,0.37,4.34,41.21,132.94,3.62,18.94,None,74.15
