From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5
26-06-2019 08:00,158.75,2.51,27.05,4.18,1.7,2.12,16.41,39.17,18.92,35.83,13.77,87.81
26-06-2019 16:00,184.5,1.68,37.98,2.2,1.12,2.82,21.55,15.2,20.7,35.72,37.42,70.43
27-06-2019 00:00,162,9.11,35.16,1.99,1.2,2.55,26.13,9.43,13.75,31.97,39.16,71.69
27-06-2019 08:00,323.81,2.34,21.79,5.43,0.71,1.89,13.46,51.85,18.88,33.85,18.43,59.81
27-06-2019 16:00,233.44,1.47,27.93,2.93,1.04,2.98,16.06,50.33,17.05,30.92,34.17,49.31
28-06-2019 00:00,233.12,6.78,37.69,2.02,0.99,4.06,25.57,14.73,22.34,30.65,25.27,81.81
28-06-2019 08:00,196.25,1.25,10.62,6.55,0.75,1.85,6.7,72.91,11.38,25.7,19.08,32.25
28-06-2019 16:00,280.81,0.93,13.08,4.79,0.47,2.82,7.72,42.55,13.35,25.49,36.23,47.06
29-06-2019 00:00,349.44,2.14,17.71,2.25,0.96,1.97,11.17,19.03,9.54,22.2,14.69,60.62
29-06-2019 08:00,227.19,1.03,8.62,5.89,1.03,1.35,5.43,72.79,12.43,23.91,12.85,42.12
29-06-2019 16:00,305.56,5.96,27.32,2.63,1.38,4.25,19.41,40.5,15.15,23.47,50.02,57.25
30-06-2019 00:00,340.25,7.42,22.53,1.38,0.91,4.18,18.04,22.93,19.32,23.52,39.47,76.31
30-06-2019 08:00,216.79,2.04,14.82,5.34,0.59,1.57,9.56,60.09,15.84,23.76,13.58,49.44
30-06-2019 16:00,269.25,1.42,18.22,2.3,0.38,2.22,10.85,59.8,18.89,25.46,16.41,57.94
01-07-2019 00:00,222.44,2.52,19.65,1.63,0.92,2.98,12.52,19.26,21.76,26.2,12.84,87.12
01-07-2019 08:00,223.12,0.89,12.12,2.44,0.66,2.35,7.17,102.68,15.34,29.56,12.05,68.56
01-07-2019 16:00,233.94,0.61,15,2.37,0.9,3.09,8.48,78.22,15.58,30.6,22.26,60.69
02-07-2019 00:00,298.06,1.44,15.18,3.14,0.87,1.73,9.23,36.27,17.52,25.74,11.26,51.31
02-07-2019 08:00,253.25,0.7,9.58,2.67,1.5,1.97,5.67,93.53,17.46,31.65,10.06,78.62
02-07-2019 16:00,161.44,0.53,10.06,0.84,1.17,0.69,5.79,50.32,11.32,39.8,10.37,58.5
03-07-2019 00:00,116.31,1.29,9.27,0.29,0.72,1.03,5.99,26.19,8.5,43.98,12.05,38.94
03-07-2019 08:00,112.69,1.07,8.27,0.29,1.28,0.92,5.29,49.51,12.03,36.39,8.71,30.94
03-07-2019 16:00,93.06,0.89,14.56,0.28,0.87,0.95,8.46,50.55,14.21,31.89,11.84,20.75
04-07-2019 00:00,94.81,2.35,14.42,0.28,0.64,1.23,9.59,7.34,9.46,25.99,26.98,32.44
04-07-2019 08:00,90.44,5.79,25.44,1.41,0.99,1.63,18.21,10.55,10.71,24.92,26.6,36
04-07-2019 16:00,96.44,10.12,25.25,0.32,1.16,2.29,21.67,21.8,9.18,32.43,36.12,53.62
05-07-2019 00:00,188.69,13.72,15.96,0.29,1.34,2.42,19.69,7.98,12.43,43.69,24.31,132.75
05-07-2019 08:00,145.62,7.77,22.95,0.26,1.63,2.39,18.54,28.46,13.98,40.76,25.58,81.5
05-07-2019 16:00,62.4,4.72,26.78,0.29,1.09,1.32,18.1,20.98,10.84,34.47,24.48,18.69
06-07-2019 00:00,65,7.32,17.26,0.29,0.86,1.07,15.15,3.81,7.43,30.4,42.2,23.75
06-07-2019 08:00,93.69,3.52,16.79,0.23,0.6,1.15,11.81,41.78,11.04,31.96,15.02,36.5
06-07-2019 16:00,73.81,1.78,18.78,0.26,0.82,1.04,11.47,43.26,10.12,26.61,10.9,20.38
07-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
07-07-2019 08:00,None,None,None,None,None,None,None,None,None,None,None,None
07-07-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
08-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
08-07-2019 08:00,158.31,1.15,13.79,0.25,0.79,1.32,8.35,57.8,13.76,24.3,13.47,43.25
08-07-2019 16:00,148.06,1.8,32.37,0.31,2.65,1.42,18.02,25.63,10.59,22.29,22.26,47.44
09-07-2019 00:00,110.75,6.25,27.3,0.29,1.1,0.51,19.09,4.56,8.91,22.17,12.23,36.97
09-07-2019 08:00,130.59,6.53,30.47,1.7,1.16,0.71,21.51,9.6,9.15,27.9,8.29,38.81
09-07-2019 16:00,98.17,None,None,2.13,0.94,1.22,None,15.86,10.06,29.07,29.94,35.94
10-07-2019 00:00,100.22,5.2,26.3,2.15,1.39,0.64,18.2,55.4,9.56,28.09,16.4,44.91
10-07-2019 08:00,291.5,7.27,27.97,4.15,0.89,0.99,20.79,33.6,10.07,37.48,12.86,65.84
10-07-2019 16:00,561.78,4.27,21.48,2.17,0.62,1.84,14.86,8.88,12,32.23,24.79,93.78
11-07-2019 00:00,252.59,7.7,16.91,3.3,0.9,1.11,15.41,17.16,10.01,25.38,17.64,52.06
11-07-2019 08:00,525.12,2.35,10.88,5.39,0.93,1.06,7.71,12.67,10.71,28.08,14.48,78.47
11-07-2019 16:00,339.94,1.95,15.91,2.72,1.11,1.04,10.07,12.38,12.08,20.87,16.43,71.78
12-07-2019 00:00,165.47,2.11,11.38,1.64,0.2,0.29,7.78,81.17,10.84,15.39,14.37,62.28
12-07-2019 08:00,644.86,2.4,7.05,5.95,1.16,1.16,5.7,None,9.64,34.05,15.91,101.57
12-07-2019 16:00,552.69,2.37,13.61,2.43,1.73,0.73,9.23,10.57,11.36,28.61,16.08,107.88
13-07-2019 00:00,247.06,2.64,9.25,4.48,1.32,0.37,7.08,21.67,10.21,29.59,9.62,47.31
13-07-2019 08:00,477.56,1.55,7.85,6.88,0.37,2.99,5.45,18.81,11.56,33.97,12.85,96
13-07-2019 16:00,315.06,1.52,12.49,2.95,0.93,1.16,7.88,8.26,15.21,22.85,16.44,68.44
14-07-2019 00:00,234.81,3.53,9.82,3.01,0.14,0.83,8.1,34.38,17.39,21.71,13.93,48.31
14-07-2019 08:00,366.19,1.61,8.55,4.21,0.45,0.92,5.85,10.49,11.52,21.21,9.28,71.31
14-07-2019 16:00,242.38,1.17,11.84,3.17,0.95,1.42,7.28,10.48,10.62,21.77,11.08,55.31
15-07-2019 00:00,64.6,1.3,8.46,2.67,0.28,0.61,5.56,7.91,9.38,19.59,3.94,18.56
15-07-2019 08:00,245.44,2.51,13.47,2.96,0.66,0.97,9.18,12.92,12.06,21.41,11.08,44.19
15-07-2019 16:00,205.75,6,17.75,2.54,0.65,1.5,14.3,16.54,11.61,17.15,14.61,32.5
16-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
16-07-2019 08:00,84.5,1.57,11.53,3.07,0.23,0.81,7.42,22.64,13.66,24.8,13.02,26.58
16-07-2019 16:00,66.56,2.19,13.27,2.5,0.52,1.31,8.84,7.54,10.6,23.16,19.81,20.56
17-07-2019 00:00,65.85,3.03,12.09,2.04,0.82,1.42,8.88,8.78,10.51,23.44,8.96,34.81
17-07-2019 08:00,80,2.79,15.97,2.22,0.67,2.81,10.76,16.94,11.49,22.49,18.55,31.21
17-07-2019 16:00,122.94,1.71,20.2,1.43,1.65,2,12.13,28.94,12.06,21.79,34.63,53.73
18-07-2019 00:00,165,3.27,13.37,1.81,1.27,1.11,9.77,11.18,9.23,21.44,25.81,None
18-07-2019 08:00,68.64,3.26,16.05,2.11,1.16,1.79,11.2,24.73,10.3,19.62,17.45,19.33
18-07-2019 16:00,106.69,10.02,25.19,0.89,1.67,1.55,21.55,20.68,11.56,16.69,21.41,34.15
19-07-2019 00:00,209.75,27.56,21.81,0.53,2.5,2.21,34.09,48.05,12.92,19.33,88.68,81
19-07-2019 08:00,141.5,3.12,12.4,2.2,0.69,1.28,9.14,56.86,9.21,21.58,18.7,55.19
19-07-2019 16:00,171.81,2.3,17.63,1.8,0.47,1.39,11.25,72.63,12.87,18.8,27.67,58.19
20-07-2019 00:00,106.38,3.93,10.8,1.18,0.62,0.4,8.95,24.33,8.98,17.96,20.37,43.12
20-07-2019 08:00,114.29,3.12,14.82,2.25,0.74,1.32,10.43,36.36,9.97,30.12,19.91,38.06
20-07-2019 16:00,113.6,2.71,28.66,0.28,1.37,2.34,17.45,28.82,10.83,19.86,31.09,44.2
21-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
21-07-2019 08:00,None,None,None,None,None,None,None,None,None,None,None,None
21-07-2019 16:00,None,None,None,None,None,None,None,None,None,None,None,None
22-07-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
22-07-2019 08:00,132.22,1.78,12.37,0.24,0.81,0.85,8.04,32.01,12.1,31.66,13.34,60.61
22-07-2019 16:00,124.9,13.7,19.46,0.29,1.67,2.14,21.54,23.69,11.73,16.5,41.71,47.72
23-07-2019 00:00,191,18.23,15.74,0.3,1.09,1.26,23.23,180.5,11.32,24.95,33.65,92.09
23-07-2019 08:00,150.38,3.41,12.75,0.26,0.92,0.97,9.58,48.1,11.55,44.12,16.55,74.75
23-07-2019 16:00,160.81,11.06,33.25,0.29,1.86,1.28,26.7,35.2,11.58,39.12,62.64,52.56
24-07-2019 00:00,239.25,16.84,20.77,0.99,1.2,1.99,24.78,29.02,11.06,33.17,59.35,81.5
24-07-2019 08:00,165.56,4.59,16.93,1.45,0.88,0.86,12.76,44.66,10.07,34.17,16.88,63.12
24-07-2019 16:00,98.82,2.01,17.35,2.54,0.88,0.89,10.87,17.39,10.59,39.63,15.02,33.91
25-07-2019 00:00,62,2.95,10.04,1.77,0.41,0.42,7.75,7.47,9.76,30.48,10.79,12.62
25-07-2019 08:00,72.5,2.8,11.69,3.02,0.66,1.68,8.52,17.73,11.49,26.21,20.07,22.62
25-07-2019 16:00,93.44,3.58,15.53,1.62,1,1.48,11.2,46.73,11.45,24.49,44.01,36.69
26-07-2019 00:00,82.06,3.75,11.59,1.77,0.52,0.8,9.19,58.13,11.39,24.4,18.68,43
26-07-2019 08:00,65.43,2.43,9.5,2.37,0.65,0.91,7.04,60.68,12.24,20.58,11.96,26.12
26-07-2019 16:00,53.33,2.3,11.07,2.32,0.87,1.68,7.77,10.4,13.17,17.99,21.12,21.25
27-07-2019 00:00,51.67,2.72,8.77,2.19,0.45,0.45,6.87,37.27,10.95,20.34,14.81,25.5
27-07-2019 08:00,55.6,2.95,9.08,2.14,0.65,0.5,7.25,87.93,11.36,16.24,12.12,20.06
27-07-2019 16:00,70.09,5.67,16.37,1.32,1.22,2.02,13.33,86.22,13.21,15.8,45.45,32.56
28-07-2019 00:00,53.17,3.07,7.82,1.92,0.42,0.44,6.66,77.31,11.51,21.73,16.82,20.19
28-07-2019 08:00,54,2.5,6.15,0.76,0.49,0.32,5.31,118.38,12.16,15.51,5.31,15.81
28-07-2019 16:00,None,4.95,9.87,1.77,0.85,0.46,9.31,36.83,15.38,16.79,9.31,20.93
29-07-2019 00:00,None,4.1,7.93,1.72,0.46,0.54,7.56,None,9.59,18.03,9.77,22.44
29-07-2019 08:00,56.57,5.17,13.92,0.22,0.51,0.45,11.61,45.17,13.04,25.78,5.72,15.53
29-07-2019 16:00,91.13,12.63,31.57,0.26,0.94,0.73,27.07,67.08,20.54,28.1,26.89,25.69
30-07-2019 00:00,78.67,11.7,20.51,0.27,0.58,0.83,20.49,63.9,21.2,25.87,20.33,38.09
30-07-2019 08:00,65.67,8.43,18.98,0.22,0.59,0.68,16.95,33.42,14.78,27.95,11.93,20.22
30-07-2019 16:00,91.09,6.68,30.82,0.29,0.87,1.56,21.83,15.29,10.99,37.98,19.91,24.25
31-07-2019 00:00,61.97,10.3,22.38,0.23,0.49,0.79,20.31,49.9,16.04,31.91,12.34,25.09
31-07-2019 08:00,77.19,9.67,24.15,0.22,0.54,0.78,20.73,39.14,16.98,32.02,11.33,26.66
31-07-2019 16:00,100.97,8.11,37.29,0.28,0.77,1.33,26.45,18.06,15.91,31.65,23.67,26.91
01-08-2019 00:00,104.72,12.4,28.74,0.29,0.6,1.11,25.39,39.85,13.29,27.08,24.75,38.72
01-08-2019 08:00,73.72,6.81,23.34,0.24,0.58,0.78,17.97,33.05,11.58,29.26,9.76,24.19
01-08-2019 16:00,82.47,8.74,35.8,0.28,0.84,1.04,26.17,38.53,16.9,35.93,16.26,23.03
02-08-2019 00:00,68.07,9.4,23.21,0.29,0.62,0.79,20,21.51,9.85,27.88,11.96,28.22
02-08-2019 08:00,91.28,9.23,28.77,0.61,0.74,1.34,22.8,46.55,15.66,27.67,16.69,35.38
02-08-2019 16:00,83.81,7.14,31.14,1.58,0.8,1.94,22.37,15.52,10.59,31.83,23.46,24.69
03-08-2019 00:00,98.06,18.18,25.15,0.93,0.65,1.42,28.19,28.77,13.17,28.28,26.27,35.84
03-08-2019 08:00,92.27,9.93,24.56,0.82,0.77,1.71,21.16,78.8,9.63,28.86,26.38,37.25
03-08-2019 16:00,75.31,15.92,38.38,0.29,0.98,2.29,33.4,23.37,8.32,33.11,41.45,36.66
04-08-2019 00:00,94.06,19.92,24.15,0.29,0.72,1.84,29.13,19.6,6.34,28.97,25.85,48.97
04-08-2019 08:00,78.06,8.04,21.05,0.23,0.63,1.12,17.75,3.65,13.04,30.33,10.76,46
04-08-2019 16:00,124.34,18.35,36.26,0.28,1.1,1.88,34.27,None,14.28,32.34,35.35,40.84
05-08-2019 00:00,110.16,22.85,25.94,0.3,0.82,1.53,32.45,None,16.4,27.76,32.46,54.25
05-08-2019 08:00,109.88,8.94,26.36,0.9,0.8,1.21,21.32,36.54,12.16,27.05,13.56,51.44
05-08-2019 16:00,92.25,17.68,41.61,1.24,1.2,1.8,36.55,8.44,10.73,29.92,39.37,44.72
06-08-2019 00:00,85.12,12.41,22.45,1.06,0.69,0.67,22.06,39.22,10.31,29.67,21.23,49.09
06-08-2019 08:00,68.64,18.65,37,1.83,0.85,1.04,34.81,29.6,9.97,42.48,24.8,23.47
06-08-2019 16:00,69,21.57,36.93,0.84,1.11,1.76,37.23,41.42,12.4,38.81,33.52,21.28
07-08-2019 00:00,95.43,22.39,33.26,0.62,0.83,2.27,35.96,13.53,9.9,29.98,19.35,60.88
07-08-2019 08:00,78.27,9.23,21.69,1.39,0.66,1.32,19.06,21.81,13.09,29.12,15.19,28.5
07-08-2019 16:00,70,8.5,30.16,0.28,0.75,1.24,22.96,19.38,17.06,28.42,22.72,15.91
08-08-2019 00:00,94.97,24.73,21.25,0.29,0.68,1.56,31.48,23.84,21.92,25.55,31.33,35.81
08-08-2019 08:00,100.42,10.53,18.09,0.2,0.66,1.07,18.22,91.46,19.52,24.69,15.11,27.84
08-08-2019 16:00,86.31,9.13,28.3,0.27,0.74,1.43,22.49,26.95,17.41,24.57,27.33,18.66
09-08-2019 00:00,64.25,6.67,14.43,0.46,0.31,0.43,13.16,58.96,25.79,25.01,9.17,10.56
09-08-2019 08:00,60.25,6.23,15.67,2.89,0.45,0.67,13.42,15.45,15.83,22.63,10.71,9.41
09-08-2019 16:00,58.56,5.23,21.28,2.81,0.48,0.86,15.58,42.34,23.08,23.36,19.68,9.94
10-08-2019 00:00,None,7.11,17.98,2.45,0.39,0.49,15.36,35.81,25.29,20.81,13.25,14.88
10-08-2019 08:00,57.75,7.39,16.99,2.39,0.53,0.65,15.07,60.39,18.93,20.51,12.27,15.25
10-08-2019 16:00,57.5,6.11,25.36,1.78,0.58,0.86,18.48,7.57,14.21,20.97,13.91,11.44
11-08-2019 00:00,86.87,13.43,19.65,1.26,0.56,0.98,21.38,55.1,22.76,9.7,33.38,36.44
11-08-2019 08:00,55.5,5.58,14.37,1.68,0.43,0.53,12.2,19.85,13.74,None,8.93,15.44
11-08-2019 16:00,51.33,4.6,25.23,1.67,0.54,0.62,17.18,14.56,14.25,None,8.2,9.62
12-08-2019 00:00,56,6.21,20.44,2.34,0.42,0.51,15.94,9.35,10.39,None,4.85,11.25
12-08-2019 08:00,78.4,5.53,21.1,2.13,0.69,1.36,15.73,30.64,13.28,None,11.55,19.81
12-08-2019 16:00,69.2,8.93,32.08,1.26,1.02,1.51,24.35,19.32,10.56,32,14.97,20
13-08-2019 00:00,62.2,8.63,19.7,2.17,0.43,0.94,17.53,9.91,11.02,39.76,8.15,17.25
13-08-2019 08:00,70.09,6.09,17.34,2.53,0.58,0.73,14.2,23.75,11.57,42.22,10.1,19.53
13-08-2019 16:00,73.88,17.11,33.46,1.33,0.98,1.41,31.66,24.35,12.63,28.04,24.18,20.16
14-08-2019 00:00,None,9.69,19.85,1.11,0.5,0.88,18.47,29.75,12.57,25.26,10.27,13.47
14-08-2019 08:00,85.23,7.49,27.9,1.49,0.96,1.62,20.95,80.49,13.72,30.4,16.81,45.75
14-08-2019 16:00,92.84,18.68,43.68,0.75,1.98,3.53,38.49,34.66,15.14,30.52,37.67,56.72
15-08-2019 00:00,95.35,16.26,24.29,1.1,0.69,2.18,26.16,17.97,10.28,32.38,16.67,49.25
15-08-2019 08:00,59,7.68,14.2,2.67,0.47,0.57,13.83,44.28,12.65,35.06,4.26,16.66
15-08-2019 16:00,59.06,6.34,19.59,2.51,0.52,0.65,15.58,19.23,12.94,32.77,4.46,15.34
16-08-2019 00:00,50,6.42,13.03,2.27,0.4,0.39,12.19,28.53,14.27,30.41,3.17,12.78
16-08-2019 08:00,50,7.77,15.13,2.96,0.47,0.51,14.4,51.39,15.42,27.04,7.51,11.81
16-08-2019 16:00,64,9.19,25.07,2.19,0.55,0.64,20.82,52.61,17.43,23.97,9.93,8.28
17-08-2019 00:00,None,8.32,15.08,2.48,0.39,0.34,14.81,40.29,14.31,23.2,4.44,9.12
17-08-2019 08:00,None,12.2,15.13,2.82,0.52,0.53,18,7.37,9.9,22.27,9.52,3.94
17-08-2019 16:00,None,11.01,18.97,2.73,0.48,0.53,19.08,5.12,9.49,20.36,8.92,3.54
18-08-2019 00:00,None,10.5,14.14,1.72,0.39,0.33,16.07,6.1,10.18,21.79,15.77,4.88
18-08-2019 08:00,51,8.7,16.73,2.78,0.59,1.22,15.99,13.33,11.25,23.61,16.14,13
18-08-2019 16:00,86.61,18.16,27.76,0.72,1.03,1.84,29.57,25.27,11.3,21.86,21.81,26.06
19-08-2019 00:00,88.97,25.33,25.93,0.68,1.02,1.73,34.42,20.34,9.61,22.09,41.57,44.62
19-08-2019 08:00,83.19,10.75,21.28,2.07,0.72,1.67,20.05,31.44,11.83,23.89,15.53,44.47
19-08-2019 16:00,82.34,12.87,28.45,1.09,1.01,2.35,25.67,21.94,10.85,24.31,28.33,31.25
20-08-2019 00:00,140.03,37.78,21.42,0.91,1.07,2.01,42.19,28.97,12.16,26.59,35.47,62.62
20-08-2019 08:00,75.22,7.5,12.38,2.82,0.5,1.01,12.7,24.93,10.3,29.53,9.2,36.06
20-08-2019 16:00,82.73,5.67,20.72,2.2,0.73,1.43,15.64,26.1,12.52,34.64,12.47,23.53
21-08-2019 00:00,104.09,12.79,30.12,1.55,0.7,1.87,26.49,13.25,11.22,31.66,12.39,49.66
21-08-2019 08:00,138.69,6.91,17.04,3.41,0.59,0.96,14.7,36.4,12.67,34.2,8.53,39.5
21-08-2019 16:00,176.56,10.75,42.41,1.3,1.19,2.97,31.33,24.74,17.11,34.85,25.67,73.25
22-08-2019 00:00,143.12,17.9,23.28,1.14,0.73,2.21,26.94,11.46,11.19,33.74,16.03,60.69
22-08-2019 08:00,147.94,7.57,16.38,2.28,0.65,1.6,14.9,35.15,13.5,31.91,16.12,41.75
22-08-2019 16:00,108.88,37.82,34.59,0.38,1.76,3.5,49.25,33.81,13.03,32.82,65.26,50.31
23-08-2019 00:00,109.31,61.83,21.84,0.43,1.48,2.42,62.03,14.06,11.49,None,68.43,50.38
23-08-2019 08:00,147.25,15.56,22.28,2.02,0.8,1.81,24.54,18.66,11.82,7.72,19.67,49.62
23-08-2019 16:00,146.69,53.76,34.81,0.64,2.39,4.37,62.3,16.03,13.34,None,88.65,50.12
24-08-2019 00:00,180.5,147.34,21.54,0.3,3.21,5.59,131.58,13.77,20.33,None,222.29,75.31
24-08-2019 08:00,146.62,16.79,24.79,1.52,1.01,2.91,26.88,16.04,10.6,46.69,38.82,72
24-08-2019 16:00,111.88,12.05,20.98,1.28,1.04,2.31,20.97,12.55,11.05,47.42,38.09,50
25-08-2019 00:00,86.57,13.52,14.68,0.88,0.75,1.63,18.84,13.44,11.08,43.93,35.49,44.06
25-08-2019 08:00,71.4,7.79,11.05,1.67,0.63,0.96,12.24,18.29,11.09,41.49,14.43,35.69
25-08-2019 16:00,53,11.88,20.12,1.48,0.87,1.7,20.39,12.12,10.05,37.24,20.11,17.12
26-08-2019 00:00,57.25,15.63,13.44,1.31,0.68,1.25,19.88,10.53,9.16,33.74,9.98,19.62
26-08-2019 08:00,62.33,6.82,8.87,2.24,0.58,0.65,10.28,26.82,10,31.95,6.75,10.75
26-08-2019 16:00,112.93,18.57,17.66,1.15,1.06,1.65,24.54,37.67,26.54,30.8,58.02,30.88
27-08-2019 00:00,163.94,35.41,13.59,0.5,1.08,2.22,36.11,153.68,34.36,30.98,74.32,65.62
27-08-2019 08:00,87,9.19,9.22,2.02,0.55,0.98,12.41,64.08,23.41,30.37,17.69,34.5
27-08-2019 16:00,162.21,22.09,20.68,1.22,1.24,2.17,29.1,24.11,23.55,29,33.57,42.69
28-08-2019 00:00,180.12,36.94,15.28,0.65,0.97,2.04,38.15,114.18,60.84,29.46,61.59,80.5
28-08-2019 08:00,83.31,8.18,9.35,2.18,0.55,0.84,11.64,59.49,18.09,27.36,14.26,28.12
28-08-2019 16:00,87.31,8.75,22.75,1.18,1.01,1.08,19.23,32.18,14.13,27.09,15.4,28.75
29-08-2019 00:00,77.94,11.5,14.71,0.95,0.64,0.8,17.21,27.8,14.29,31.9,14.97,36.44
29-08-2019 08:00,76.19,7.31,10.77,2.37,0.51,0.7,11.69,56.6,19.17,30.54,9.5,22.81
29-08-2019 16:00,71.44,6.79,16.82,1.84,0.74,0.94,14.48,26.22,15.31,30.6,17.48,21.5
30-08-2019 00:00,100.44,13.54,15.84,1.21,0.67,1.04,19.49,71.95,22.23,30.54,23.61,36.56
30-08-2019 08:00,110.56,7.27,14.86,1.47,0.65,0.94,13.83,90.79,26.59,30.64,13.37,42.25
30-08-2019 16:00,83.12,8.03,26.4,0.78,1,1.23,20.61,29.85,14.46,27.79,14.22,29.69
31-08-2019 00:00,60.81,9.37,20.96,0.61,0.68,0.96,18.78,11.11,10.62,28.94,7.91,28.06
31-08-2019 08:00,83.88,6.52,17.36,2.06,0.79,1.8,14.55,35.49,14.48,28.98,18.14,42.81
31-08-2019 16:00,167.88,16.18,34.57,0.83,1.83,3.33,31.6,34.33,14.89,31.08,48.4,84.12
01-09-2019 00:00,85.27,8.44,9.01,2.33,0.51,0.97,11.67,25.64,11.4,31.92,22.53,31.31
01-09-2019 08:00,None,7.68,12.87,1.99,0.56,0.69,13.12,52.7,15.14,31.64,11.62,12.62
01-09-2019 16:00,79.64,6.78,17.07,1.6,0.97,1.63,14.61,28.42,14.92,32.55,24.39,25.12
02-09-2019 00:00,78.88,9.77,8.6,0.84,0.61,0.82,12.55,30.33,14.93,29.91,8.17,27.69
02-09-2019 08:00,102.56,6.44,9.83,1.63,0.7,1.13,10.47,56.81,17.15,29.54,14.14,50.56
02-09-2019 16:00,139,6.94,15.8,1.22,1.13,2.38,14.04,17.64,18.16,28.97,20.51,75.5
03-09-2019 00:00,158.94,8.61,10.08,0.87,0.82,2.19,12.44,5.68,14.03,5.68,10.26,111.19
03-09-2019 08:00,104.25,5.21,6.58,1.72,0.66,1.43,7.76,31.09,15.45,31.23,6.94,51.94
03-09-2019 16:00,137.81,7.29,16.26,0.7,1.26,2.08,14.6,19.12,13.93,29.9,24.07,72
04-09-2019 00:00,135.5,10.14,15.47,1.18,1.05,2.03,16.51,4.59,12.42,31.34,17.83,76.88
04-09-2019 08:00,138.75,8.83,10.4,2.18,0.81,1.35,12.74,68.49,25.4,28.69,17.21,65.38
04-09-2019 16:00,104.31,6.92,11.17,1.78,0.86,1.22,11.58,50.36,23.25,27.61,23.89,45.88
05-09-2019 00:00,72.62,8.61,6.08,1.29,0.66,0.87,10.26,113.35,31.47,28.79,15.98,32.94
05-09-2019 08:00,90.69,10.06,10.06,2.33,0.61,0.93,13.53,77.41,30.77,27.22,13.78,31.44
05-09-2019 16:00,82.19,8.14,13.77,1.37,0.81,0.92,13.95,39.94,21.17,25.35,18.24,23.19
06-09-2019 00:00,104.81,15.66,7.69,1.64,0.73,1.37,16.87,54.61,53,27.58,23.79,43.69
06-09-2019 08:00,78.81,7.18,4.6,1.84,0.57,0.78,8.3,51.02,21.89,25.71,11.73,26.31
06-09-2019 16:00,63.5,8.09,9.43,1.88,0.77,0.96,11.62,10.02,12.94,24.61,21.74,18.75
07-09-2019 00:00,None,None,None,None,None,None,None,None,None,None,None,None
07-09-2019 08:00,61.17,5.72,7.94,1.86,0.53,0.68,8.88,32.67,17.9,25.45,10.46,21.25
07-09-2019 16:00,67.19,9.53,10.12,1.8,0.85,1.09,13.16,23.42,15.71,26.42,24.52,20.19
08-09-2019 00:00,69.4,9.4,3.56,1.6,0.6,0.78,9.56,57.99,20.77,28.04,11.72,20.75
08-09-2019 08:00,62.38,6.5,2.83,1.85,0.54,1.01,6.81,18.21,15.42,28.97,8.8,25.5
08-09-2019 16:00,97.4,6.63,6.04,1.55,0.92,3.26,8.63,11.39,12.96,25.86,18.94,43.44
09-09-2019 00:00,103,6.88,5.8,1.35,0.84,1.19,8.69,7.93,9.43,26.84,6.39,61.5
09-09-2019 08:00,115.94,5.9,6.31,1.98,0.64,0.95,8.19,28.59,17.87,28.99,6.97,56.88
09-09-2019 16:00,136.25,7.97,11.32,1.29,1.02,1.83,12.52,18.59,22.27,26.31,14.69,53.5
10-09-2019 00:00,127.62,8.87,5.32,0.76,0.7,1.47,10.08,11.27,14.3,26.11,8.7,61.62
10-09-2019 08:00,129.44,4.82,3.4,1.43,0.69,1.13,5.74,43.71,18.62,25.83,6.01,63.94
10-09-2019 16:00,157.94,8.04,6.82,1.08,0.99,1.71,10.18,38.78,16.71,26.06,14.9,63.25
11-09-2019 00:00,130.19,12.73,2.42,0.58,0.77,1.27,11.67,52.02,14.99,25.17,46.43,62.19
11-09-2019 08:00,145.69,7.24,2.89,1.57,0.78,1.12,7.45,75.99,19.75,27.88,19.78,65.62
11-09-2019 16:00,207.25,11.53,9.62,0.87,1.2,1.92,14.51,59.9,21.54,27.88,28.06,82.94
12-09-2019 00:00,105.19,9.63,2.88,1.32,0.61,0.87,9.38,25.97,10.99,27.1,55.61,55.31
12-09-2019 08:00,98.31,6.73,2.9,2.33,0.62,0.69,7.04,56.95,14.81,26.74,16.85,36.94
12-09-2019 16:00,89.31,7.32,4.96,2.13,0.74,0.75,8.62,95.77,25.11,26.56,11.74,34.56
13-09-2019 00:00,79.67,8.6,2.88,1.69,0.53,0.62,8.57,61.5,24.67,28.52,10.08,32.47
13-09-2019 08:00,76.57,6.43,11.29,2.05,0.53,0.52,11.25,81.06,18.71,26.84,7.84,16.78
13-09-2019 16:00,73.94,6.68,24.13,1.75,0.78,0.77,18.28,29.29,12.76,25.12,11.83,22.12
14-09-2019 00:00,58,5.83,19.53,2.07,0.4,0.44,15.14,60.32,18.68,24.15,7.1,20.5
14-09-2019 08:00,70.62,6.48,19.74,2.61,0.49,0.71,15.78,53.94,22.05,23.7,8.84,26.88
14-09-2019 16:00,69.6,6.37,21.34,2.34,0.63,0.98,16.54,54.58,26.82,22.47,17.83,23.31
