Temperature,Windspeed
23.885126,11.146537
24.919205,9.573113
26.523338,6.47283
26.784185,5.550418
23.965706,5.0468497
24.570349,5.4078293
23.20786,4.9078727
23.967098,7.07183
22.940666,4.7665505
21.577677,4.371038
23.119867,5.584805
22.572424,6.1865106
21.620232,4.7601786
21.224972,4.193858
24.191807,12.35686
23.244081,7.579807
25.455353,8.225214
23.702648,5.6417894
23.919691,6.6731424
23.880655,5.704651
23.26667,5.8810806
24.394838,4.679253
25.573895,7.2875037
25.607403,6.0119724
25.413107,5.3145537
26.141356,5.3343945
23.245375,4.7801805
22.87557,4.5008626
24.022861,6.512606
23.63053,6.5443854
22.42968,4.692897
23.757332,5.1082377
24.880344,8.532056
23.65086,5.793173
23.180464,4.6927695
23.354586,4.787344
22.461596,4.582632
24.093819,8.549225
23.662584,4.9522142
25.178719,6.3940334
26.298595,6.589164
23.911829,5.2198353
26.14255,6.773237
25.051994,5.5953345
24.471973,5.6207542
25.183104,5.015252
25.905935,7.723359
24.265568,4.980686
24.36054,4.962999
24.294876,5.2167544
21.080921,4.373359
22.672617,5.1450205
22.533352,5.0100336
22.682707,5.3994117
23.085344,4.328201
23.507442,4.7298594
22.661573,4.4192367
23.779041,5.834118
22.508282,4.6506615
24.179289,8.095626
22.172327,5.279376
22.482971,5.5360775
25.045677,10.387041
22.826384,6.5939937
25.142277,6.8969016
24.846727,5.363785
24.665709,5.915825
23.865822,4.768469
22.388243,4.4220448
24.079748,6.783838
24.93846,8.749671
24.871244,6.1378427
23.428488,4.9894133
25.182756,7.1540804
22.31665,5.201253
22.151333,5.118538
22.899708,4.842077
21.856926,4.6462545
19.811115,4.5427465
22.031643,6.5002203
23.048992,8.956606
23.624578,8.255693
27.143444,9.74503
26.52806,6.911987
27.130493,6.7931848
26.128912,5.7220035
24.814106,4.8310947
25.0998,5.167332
25.423111,6.299243
26.600824,6.880798
27.552748,7.0367055
26.469168,5.5514474
26.251524,5.4475965
25.862617,5.355001
22.696613,4.686712
24.129776,5.9064307
23.886986,5.612292
22.936094,5.3391433
21.652584,4.585313
22.333208,4.88627
21.354603,4.6980047
22.502258,7.1609526
21.835613,4.485093
20.458616,4.339353
20.679302,4.1704493
21.456726,7.9431467
19.819832,5.003015
20.755943,4.8854165
21.536224,5.211837
19.677002,4.2918744
19.683975,3.8887308
19.67546,3.9328418
19.449871,3.9534893
21.118244,5.8485847
19.839508,4.513834
19.658466,4.237974
20.074001,4.133321
19.146614,3.897074
18.746956,4.140023
18.693527,4.276608
18.479614,4.0737863
18.406557,4.052863
19.880451,5.0955706
19.687103,4.227835
19.727503,3.8885343
19.053032,4.288189
20.00824,4.7441044
20.628084,5.017286
20.911415,5.284627
18.927057,4.7022653
18.526768,5.1100497
18.516438,4.7736936
18.849218,4.4116445
18.662966,3.9189603
18.722977,3.955954
18.509384,4.199953
1,4
20.901793,6.3491883
19.030846,4.835136
18.314566,4.098597
20.31977,6.766544
19.266977,5.600474
22.2187,11.415383
20.35501,5.200201
19.33266,4.25651
19.417875,4.293599
18.294905,4.0665455
19.371918,5.09725
18.775805,4.1686454
18.406399,3.903616
17.871094,3.8003826
17.546814,3.8653648
19.52076,6.012732
18.65221,4.8372025
18.108414,3.9975638
17.928165,3.8495216
24.226944,15.433503
20.651012,8.547624
22.695162,9.6789875
22.159607,4.7214775
19.695646,4.2989964
23.0059,8.180489
21.6232,5.559477
20.229721,4.6664248
22.459635,5.8164935
21.535925,5.496075
21.039246,4.8312697
21.286331,4.2354093
20.007412,4.071995
20.481201,4.951509
19.868061,4.567358
19.676407,4.358358
20.712517,4.6916857
20.899288,4.634374
22.864817,6.8050528
24.077374,7.16368
22.433746,5.0131383
21.379791,4.298412
22.600906,5.6792445
19.714441,4.6720586
22.290854,8.443316
22.910921,7.6666713
22.97804,7.458573
23.526241,4.816123
23.123638,4.478842
23.859003,5.3300033
22.811577,4.7473555
20.47607,4.230825
26.043522,12.992426
23.542664,9.656094
24.067198,9.493215
23.995066,4.4635634
24.484982,6.002325
22.127516,4.686419
20.423794,4.249372
22.387184,6.218924
21.914495,7.768676
21.719994,5.9125643
23.818836,6.014188
25.270533,6.955431
24.975313,6.029938
26.323582,5.948013
25.317488,4.7969184
23.763172,4.5487742
21.424831,4.1885266
23.702705,8.574463
21.489483,6.148744
23.333998,9.240435
22.318783,4.6677547
22.758377,5.4718637
22.645555,4.7074237
23.721025,6.787777
22.725296,4.844299
23.397223,5.431993
24.953077,6.5600324
25.728727,8.611845
25.135513,5.9935255
28.288603,8.922582
26.15477,6.2859635
25.735619,5.92809
27.716965,6.9825315
25.904018,5.968385
28.133602,8.50445
27.958862,6.779762
25.441431,5.6687226
31.44043,12.47038
29.8662,10.069829
27.868965,9.626474
25.144794,8.826777
30.180822,12.161015
26.872276,9.373029
25.290205,9.158926
31.956856,11.733608
33.725883,12.003131
30.440933,11.460731
32.882576,10.262562
30.0525,9.423768
32.479473,10.558222
31.669573,9.515235
30.87443,9.018521
31.795927,8.505822
30.788713,8.81406
32.803574,9.715238
28.93634,10.176346
28.87307,8.803727
27.467209,7.961642
29.854155,11.54614
32.803932,12.832188
29.70152,11.265188
33.178764,10.700156
31.667166,9.48742
30.508608,8.456685
32.29612,8.934549
32.666237,9.470251
31.186075,9.613742
32.273407,9.212767
30.415432,9.077686
34.90258,12.168944
32.43926,11.123892
36.221405,12.841677
34.71144,11.398167
30.661844,11.461033
33.888657,11.257797
36.804943,13.013367
30.320177,13.137703
30.804958,10.64898
30.543674,8.811977
31.376732,9.759124
29.629387,9.216871
31.487574,9.154658
30.69081,8.86771
28.360128,8.294613
31.783573,10.006869
33.24583,10.984889
35.191395,12.658528
33.726707,11.268475
36.65937,12.055208
32.607697,11.832717
34.397587,11.98545
31.93868,10.139202
30.104446,8.510424
30.243996,7.6791763
31.983925,9.336615
30.735546,9.244509
30.171415,8.292664
32.06552,8.919637
29.633623,9.252358
29.778938,8.332908
27.9823,8.152966
30.827997,10.285651
29.267044,8.883664
27.012396,8.469568
31.408302,10.075037
31.891104,10.32037
30.200405,9.993783
29.348043,8.736394
25.141832,9.16114
32.06595,14.620952
24.863037,10.693911
31.044434,17.250935
24.388716,11.389173
23.445988,9.074759
32.722195,17.410679
26.916351,12.099957
27.38262,10.077696
32.791473,9.834749
29.564196,9.772332
27.559195,8.505488
28.834158,8.0548
25.136507,5.0976167
23.08155,4.5810957
25.521395,7.2290936
23.529022,6.195439
23.33057,5.39276
24.025452,4.5728498
24.906765,6.1206717
23.83729,5.21677
25.760988,7.2423778
24.5655,5.2795415
28.82234,12.006983
24.935884,7.9898343
24.615261,7.462004
23.82946,4.753531
23.232576,6.2401457
20.970201,4.6359725
19.9113,4.2563057
22.981993,8.48483
25.285671,13.700886
23.1002,8.218668
22.572569,4.8981056
21.862974,4.3410616
21.517733,5.5736527
20.710789,5.193906
20.60254,4.539118
20.115536,4.096062
20.691162,4.8755994
18.742893,4.161508
20.441738,6.1107273
21.249832,7.2337747
20.410812,5.628621
21.861427,5.1820397
21.369669,4.3837748
20.828836,4.2160773
20.637966,4.184725
19.12595,3.9935098
20.465424,5.3722663
19.663137,4.6446977
20.562233,5.393115
20.127302,4.283005
19.523026,4.0741487
21.398384,5.462163
18.897766,4.434288
20.045479,5.744877
18.402416,4.8734646
19.393887,6.119541
18.252392,4.3541546
18.905493,5.022834
18.23821,3.9149694
19.065208,4.8018913
22.303553,10.153282
23.114794,10.0476885
22.380331,5.7138934
21.428783,4.292321
19.458279,4.1370487
22.53211,10.737374
22.59158,11.955538
21.212646,7.7880583
20.425148,4.2131557
22.167336,5.998256
19.79277,4.9167714
23.044075,11.552436
24.137032,9.365822
20.414528,6.1271257
24.217901,9.069484
23.436493,7.8995066
24.059729,11.971088
24.04711,5.9031663
24.60971,5.105354
27.846994,8.907276
26.599545,7.389863
23.417826,5.844427
25.284203,7.034248
24.667494,6.960592
23.373358,7.517954
23.587181,4.959303
28.085524,10.962215
23.504045,7.059152
27.475473,11.688688
23.958757,7.6289845
23.459295,7.4541025
25.561235,7.2735314
24.683416,7.207087
23.5444,4.9633102
27.360243,9.542956
24.280603,6.014462
25.917751,9.730426
24.06511,5.1253057
24.361261,6.565223
23.158356,4.7473745
22.066065,4.668267
23.826904,5.951628
25.461697,9.47201
25.58028,7.3046904
20.981897,6.1896386
26.857485,12.339114
27.01484,12.468197
23.503962,10.85959
24.217237,5.573926
27.180775,7.17762
24.858196,5.856604
22.632757,4.8125467
24.907948,6.840921
25.087482,9.090786
23.13974,6.6240516
22.369844,4.6029263
21.99543,4.375276
20.45565,4.1829476
19.182655,4.037485
22.449675,8.123925
21.814577,5.8362746
23.922533,8.185718
22.125078,4.777963
24.469398,8.0845375
23.25869,5.5766077
21.341372,4.9034147
22.515436,4.680166
20.72485,4.265566
24.171707,10.363611
22.835203,6.455757
21.410093,5.0610847
21.873024,4.294146
24.642328,10.11432
21.817982,6.044344
22.759842,5.9778576
25.774519,7.876922
22.910788,5.9374905
22.82836,4.867069
24.04185,5.192336
22.402657,4.82208
22.682178,4.836758
22.964605,4.6426525
23.65789,5.6044965
22.437183,4.5481133
21.701263,4.2795296
23.905943,6.8391776
20.76117,4.996981
22.440563,6.6148133
20.747734,4.7757525
19.995468,4.8166213
25.49081,13.474713
24.398863,10.184768
25.591095,8.863673
28.33068,7.0969644
26.17184,5.4828334
25.521318,4.93974
27.07189,6.286822
26.259832,6.35227
25.613623,5.5566244
24.478647,4.6198826
23.167665,4.4428015
26.044035,10.030803
22.070427,6.289438
25.839396,11.073372
22.452642,5.7669725
20.453115,4.68819
21.139874,4.693211
22.981588,10.372459
24.818705,10.527927
25.033152,7.162054
27.5567,7.1837287
23.557478,5.7463207
25.038818,7.710679
21.849266,4.979266
19.279476,4.231767
19.12461,4.0125866
21.326809,7.3727717
20.34391,5.340258
19.59628,4.3750563
22.915848,7.5826015
21.279497,5.580104
20.524082,4.7794003
19.76798,4.026342
20.792007,5.633776
19.375795,4.717682
20.172325,5.363783
19.137074,4.1090126
21.228237,6.408235
19.88547,4.7705507
21.190697,6.084357
19.217941,4.33538
18.834019,4.4749994
21.172256,7.55
20.996346,8.001848
20.020931,4.8254724
19.381996,4.01065
21.059269,5.7866254
21.301472,7.3098154
20.500383,5.204624
19.261488,4.003652
20.528297,5.5745983
21.732586,8.918266
19.625015,5.6106052
19.608337,4.2558985
19.043617,3.9658854
18.504726,4.1341057
19.676025,5.0937443
18.663593,4.268626
19.612873,4.9673467
18.05653,4.0474906
20.132656,6.475214
20.458725,6.79469
19.4623,5.1198244
19.259598,4.03699
21.53516,6.0144796
20.001629,4.7512155
24.214182,11.90046
20.630257,6.3233786
21.240461,6.868491
22.190973,5.962049
18.860775,4.8178864
19.740246,5.0071645
18.843859,4.2963953
17.525036,3.94372
18.680096,4.986834
18.803455,5.062997
18.015059,4.258639
17.415474,3.8298564
20.473427,7.598829
18.916512,5.303518
20.241909,6.422151
19.82929,4.4811788
20.74894,5.1212597
24.0589,9.676254
22.961163,6.1561112
22.452608,4.8354206
22.317734,4.3199344
20.81934,4.19727
21.579422,5.275036
20.617332,4.46624
19.903456,4.1193614
22.222427,6.3095336
21.984333,6.1437974
20.895397,4.7458725
23.058348,5.8919926
23.162535,5.9814644
22.17117,5.105016
22.634102,4.4750023
22.09636,4.318981
20.692856,4.1631866
19.7632,4.061228
20.788536,5.314304
20.93489,5.5387936
19.626802,4.4479465
19.590424,4.10241
21.033344,5.6530976
19.299263,4.535573
22.851374,9.884501
22.689798,7.063139
20.688639,5.007183
20.505947,4.250644
19.467766,4.098685
22.170721,10.191933
20.748356,5.995053
25.129196,12.131425
25.396065,7.9495435
23.15675,5.768155
23.647253,4.6454415
23.109673,4.815075
21.00795,4.464212
23.840593,8.022016
22.568506,5.4700522
22.843954,5.629699
24.142775,5.4455595
23.428032,5.2670045
23.56536,4.7779794
23.499836,4.593259
21.996796,4.277663
25.888165,11.067604
21.373507,6.7474995
26.581911,13.613324
23.122318,7.3228297
24.1684,10.935882
23.274511,5.1004643
20.935879,4.528096
26.280869,12.046044
23.476772,8.117639
26.57267,11.685016
25.322628,5.300428
26.509539,8.063344
30.26762,11.405306
26.531527,9.895348
28.446672,9.000006
26.590923,7.1287827
23.725367,4.5402455
23.430191,4.540572
23.960255,6.1543736
27.42751,12.150206
27.629313,9.658689
30.525719,10.173674
29.512594,8.805188
27.833128,7.884664
30.195805,8.912851
30.386944,9.46956
30.33848,9.669235
30.658829,8.60591
30.610884,8.202046
27.921642,8.642935
31.967445,10.999417
29.95738,9.29543
28.190355,8.626351
34.68228,12.186308
33.063198,11.09953
31.154938,10.049778
31.122684,9.089237
30.39351,7.7978587
33.76809,10.828208
35.814514,12.335726
32.166378,11.783508
32.50794,10.138039
32.451164,8.450129
30.244642,9.074174
30.036472,8.165179
33.85266,10.7741
28.946157,10.988357
31.5496,10.949786
30.130194,9.44081
30.842207,9.840344
30.90666,8.779096
31.04633,8.592622
31.821547,8.707815
33.552444,9.850394
29.414837,10.831358
32.267742,11.173865
31.017206,9.366173
28.245773,8.939519
34.24412,12.221535
30.32938,11.338489
30.009153,9.529252
28.122648,8.744574
29.261303,8.921519
30.068474,9.232246
31.331429,10.984639
31.364403,9.520357
29.166733,9.219031
31.792091,9.942048
33.70433,10.87906
30.90134,10.663238
31.161373,8.850602
34.722984,10.647072
34.415997,10.955446
32.15358,10.838462
35.535294,11.756057
30.743677,11.164682
31.506796,10.372303
31.59921,8.997955
29.46713,9.104935
28.885365,7.9924717
31.467669,9.218875
30.841772,9.11603
28.327549,9.135569
34.82433,12.9157715
30.971878,11.618953
30.818058,9.995034
30.636976,8.432895
30.167604,7.932854
28.181429,8.303336
28.546318,7.984585
29.90244,8.866003
25.571333,6.6394973
28.704979,9.574187
27.130722,7.5829363
23.079725,5.061321
26.511204,8.487453
23.938063,5.81869
25.726425,10.420029
30.198418,12.41713
26.887585,10.180319
26.597525,8.220399
24.106716,5.6771607
27.365402,12.381274
23.671103,8.641742
24.943195,9.799997
23.414366,4.5632358
25.736715,10.198619
26.348152,9.574657
27.238579,10.040845
27.876772,6.7605796
25.0087,5.5782204
25.768219,6.0828934
26.080223,7.094702
23.75997,6.1306643
22.489363,4.622933
25.634684,8.185518
25.123495,8.580362
21.384552,6.0563254
21.353798,4.601322
22.189276,5.7003675
24.18212,13.179654
23.69383,8.824621
23.08687,5.1770344
25.515804,6.2315626
22.309711,4.7510295
20.984219,4.456227
20.71708,4.2086997
18.81276,3.9677408
20.468002,5.3990765
18.630558,4.415693
20.276768,6.026513
19.70613,5.066623
22.41808,10.513216
21.292843,5.3613615
21.626688,4.956603
20.963223,4.20132
21.08661,4.9311795
20.035164,4.319973
19.903633,4.4048724
19.353739,4.031308
21.722929,7.3220744
21.608086,5.8730807
20.623875,4.738185
20.647139,4.158402
22.40369,6.331335
19.891,4.7088785
20.95849,5.387653
19.435036,4.4047337
18.279026,4.029223
17.96328,3.8584452
19.378319,5.5938153
17.591595,4.4459233
25.753748,18.720783
23.08495,11.311488
24.712988,11.211839
24.268179,4.5612354
23.144682,4.719677
21.09344,4.2546105
25.515669,12.448431
24.520678,9.654682
22.544384,6.9818606
22.15149,4.3742485
23.887356,6.9719443
25.55298,12.191221
24.381065,9.101631
26.289062,6.9020987
26.507866,4.754568
23.640865,4.6743255
25.216942,6.608256
23.074217,5.102016
24.612759,8.727026
22.834131,5.0467796
21.55701,4.539367
23.80068,6.4509745
22.333338,6.014809
21.34636,4.7105927
21.22525,4.215582
26.579819,13.343079
23.082079,8.573391
27.07204,11.73451
23.620869,6.2965903
25.153538,9.824246
23.663063,5.7840977
23.04625,6.4251404
24.121668,4.989247
26.16044,8.491228
25.044382,6.170105
24.913294,5.225491
26.280123,5.458338
22.986485,4.7506056
22.72203,4.7659826
24.737223,6.9873366
23.139154,6.213493
22.148129,4.69811
24.24679,6.2077575
25.90947,9.730141
23.221378,6.4748697
22.98547,4.7914505
23.26096,4.6689005
22.373032,5.140517
24.975302,9.61135
23.345827,5.771287
25.902575,8.424377
26.31809,6.6633625
23.473553,5.3984637
27.3792,9.48611
24.776459,6.0139165
24.194853,6.2631893
24.960787,4.6988583
26.59042,8.955419
23.766611,6.0318866
24.33914,6.024087
24.112982,4.864739
20.981728,4.3390155
23.274246,6.535549
22.241549,5.3719716
22.450321,5.8108106
22.72854,4.524594
23.420858,5.4456367
22.416721,4.5501313
24.308788,6.9338584
22.499525,4.9306226
25.447445,10.341306
22.02835,5.874877
23.426035,8.494898
26.889183,11.169913
22.50848,7.556586
26.260254,9.817835
24.731161,5.4241133
24.905268,7.098847
23.678165,4.8288636
22.21866,4.478945
25.091076,7.7167187
25.601711,9.941297
24.275774,6.516535
23.290094,4.739438
26.647034,9.291567
22.312233,5.8474526
22.169712,6.019249
22.674417,4.696274
21.399391,4.678418
19.989508,4.095887
23.559155,9.440149
23.544193,9.920842
23.689995,9.649755
28.540962,11.72902
26.041758,8.693072
27.985636,9.605196
25.990772,6.5295258
24.536674,4.990103
24.997595,5.218968
25.543272,6.9601707
26.478975,6.835928
27.622118,7.299151
25.994009,5.529167
26.098526,5.067809
25.667095,4.7771516
22.37867,4.5296035
25.043402,7.698448
23.583427,5.774197
22.34081,5.1816583
21.651428,4.226996
22.889307,6.0592327
21.255598,5.0348544
23.164333,8.677837
21.876186,4.9075584
20.531567,4.3652267
20.716461,4.42703
22.453117,8.555779
19.721458,5.313007
21.675446,6.516434
21.765972,6.177398
19.786343,4.938709
19.697071,4.0901313
19.63358,4.1109757
19.286736,4.119909
21.697918,6.9665303
19.951359,4.6658964
19.692123,4.3176756
20.436611,4.952065
19.152182,4.287134
18.416023,3.901448
18.402122,3.967128
18.095837,3.871074
18.478336,4.375601
20.963753,7.058908
19.817219,5.018034
19.640625,4.288541
18.95385,3.9599533
20.873411,6.232384
20.649256,5.51
20.728462,5.340952
18.827827,4.1434755
18.114578,4.309657
19.096596,5.971382
19.80364,6.925828
18.683975,4.686197
18.38963,3.9347272
18.060642,3.8400922
2,4
20.840342,6.743648
18.703085,4.359002
18.147053,3.2509828
20.013832,6.6414084
19.127663,6.3250847
21.56824,9.45702
19.962711,4.995705
18.89187,3.652867
19.264605,4.164817
18.340084,3.9846523
19.12941,5.3991337
18.690235,3.9147022
18.462345,3.7290778
17.786793,3.2502987
17.462963,3.2051544
19.220268,6.4379625
18.528397,5.127175
17.963509,3.6064198
17.894741,3.370677
23.23955,11.2967825
20.243114,7.6670556
21.42333,7.6018806
22.1397,4.552709
19.624346,4.085574
22.497805,7.27987
21.47023,5.3810587
19.973412,4.2155704
22.176666,5.942625
21.600555,5.5045075
21.294323,4.9408784
21.493032,4.2948003
19.849417,3.9084823
20.486992,5.023336
19.988758,4.416222
19.807377,4.4757166
20.704727,4.615985
20.982613,4.4404454
22.624203,6.467168
24.01279,6.956642
22.331318,4.784921
21.120014,4.0623555
22.288631,5.9154553
19.38327,4.262484
21.766619,7.6357727
22.771595,7.051326
22.866179,6.7476482
23.83416,4.8621655
23.277521,4.4729447
23.860086,4.9787126
22.965899,4.5338798
20.172619,4.200756
24.913433,10.115029
23.08243,7.8104625
23.043455,7.349994
23.977869,4.4868574
24.407152,5.527972
21.854685,4.483405
20.059093,3.918531
21.976965,6.44355
21.783817,7.1649113
21.707129,5.628721
23.77726,5.804949
25.211702,6.7358003
25.325787,6.0197706
26.478584,5.876323
25.427,4.706635
23.704779,4.432596
20.829685,4.0752325
23.015648,7.8925447
21.276794,6.003576
22.532858,7.4930415
22.202816,4.3859196
22.679983,5.1025515
22.741789,4.5822167
23.558783,6.5801945
22.718037,4.596498
23.409286,5.0190296
24.736889,6.31371
25.74034,8.388893
25.419783,5.8512754
28.020473,8.030029
26.267073,5.952751
25.830444,5.587454
27.431936,6.687731
26.239386,6.095419
28.009237,7.8028727
28.09943,6.6879377
25.54844,5.7993326
30.16492,9.824879
29.465393,9.817365
27.822813,9.471399
24.335077,8.456014
28.200037,10.281623
26.596237,9.448551
25.304035,8.218421
30.976772,9.650363
32.72449,11.071791
30.290585,10.217752
32.64204,9.801642
29.677408,8.581861
31.849901,9.590252
31.21261,9.059002
31.04219,9.047766
31.833122,8.890233
30.550299,8.455889
32.481594,9.396757
28.321978,8.940089
28.781672,8.823809
26.980629,7.5456705
29.164143,9.81988
31.649912,11.009716
29.475092,10.147091
32.768295,9.989573
31.229074,8.816421
30.683073,8.617579
32.08052,9.009721
32.409637,9.239506
30.863504,8.894136
32.28804,9.4841175
29.917185,8.396503
33.983974,11.275995
31.645027,9.644569
35.666862,12.57282
34.57631,10.730894
30.867052,10.263776
32.70118,9.428149
35.831802,13.098953
30.364471,11.457886
30.42529,9.921025
30.555481,8.939241
30.789171,9.072989
29.529013,8.546614
31.341928,8.946809
30.400291,8.290365
28.455162,8.109982
31.081163,9.183954
32.068016,9.721634
34.555542,12.61341
33.500343,10.684224
36.52596,12.2683525
32.96298,10.548526
33.44551,10.046824
31.5995,8.750868
30.197567,8.456271
30.375566,8.218254
31.461601,8.779018
30.55592,8.682401
30.349762,8.42564
31.822723,8.874319
29.316267,8.299496
29.975594,8.441352
27.77925,7.7481966
30.068949,9.164352
29.021235,8.551256
27.140919,8.032913
30.602896,9.117909
31.078346,9.549031
30.261694,9.670161
29.17492,8.384787
24.222939,8.600938
29.53507,11.400205
23.866226,8.972993
28.215887,13.444738
22.978136,9.365855
22.217297,7.734193
29.635468,14.107753
26.590313,13.173102
27.651823,10.85123
32.20843,9.326124
29.168034,8.388034
27.476843,8.033876
28.5342,8.318404
24.98157,4.9039254
23.054008,4.41115
25.068766,7.1163745
23.676472,5.9011416
23.482368,5.3112288
24.164831,4.555942
24.829794,5.7384806
24.035944,4.9308343
25.628355,6.8214674
24.575377,4.9889116
28.012619,10.154234
24.712162,7.2960396
24.130108,6.4912987
23.481314,5.5399876
23.022732,5.824964
20.498253,4.5898046
19.58382,3.854428
22.300816,7.691118
24.458107,12.250068
22.867496,7.669485
22.28647,5.4112816
21.487305,4.4023504
21.228853,5.490321
20.824612,5.2702208
20.870422,4.593138
19.992334,3.9840868
20.696365,4.8977337
18.517374,3.5507855
20.246197,6.5726333
21.060263,7.075135
20.297647,5.6384416
21.807135,5.076181
21.460966,4.338442
21.022049,4.2455482
20.854897,4.1677284
19.120934,3.7682276
20.373976,5.6189084
19.702957,4.518025
20.405464,5.7599287
20.267796,4.1844554
19.656597,4.0263057
21.142452,5.509147
18.541687,4.2305164
19.82346,5.658658
18.121632,3.6127434
18.93139,5.914702
18.04298,3.7672317
18.64887,5.0053935
18.185543,3.6067898
18.945156,4.9973927
21.762587,8.886314
23.001196,9.50838
22.32729,5.5443163
20.996532,4.2005777
18.811497,3.3902166
21.829342,9.327235
22.111229,10.097344
20.536423,6.547047
20.04303,3.8956425
21.89212,6.302906
19.578136,4.5901895
22.315886,9.413112
23.944773,8.429996
20.08861,6.719305
23.458355,7.534823
23.025883,7.5025744
23.365145,10.004965
24.313524,5.897949
24.90197,5.1330175
27.599754,8.516802
26.806225,7.285802
23.051647,6.8663993
24.692705,6.476454
24.317043,7.041053
23.59138,7.4662113
23.814075,4.9128284
27.575495,9.714448
23.094606,7.169699
26.038464,9.754306
23.263573,6.643246
23.019205,6.837622
25.263403,7.1011796
25.005545,7.432325
23.580212,4.7962313
26.847809,8.147694
24.019556,6.014414
25.248268,8.061665
23.759907,4.8884625
24.186926,5.969367
22.994343,4.436275
22.298937,4.555231
23.63218,5.644678
25.211468,8.779003
25.968689,7.4475293
20.56319,8.29
24.958076,10.2544565
25.608635,11.799813
22.483221,9.570187
24.458012,5.4777217
26.979176,6.976697
25.026207,5.6609154
22.29052,5.186011
24.417608,6.566096
24.774466,8.26432
23.218248,6.4185348
22.09656,4.554502
22.028147,4.180297
20.659927,4.1025834
19.365341,4.0411344
21.900635,7.0616875
21.851574,5.7527747
23.674192,7.329683
21.814198,4.7545366
23.980068,7.064683
23.087332,5.498839
21.42857,4.832883
22.62534,4.5243473
20.61536,4.1070642
23.479773,8.911211
22.746422,6.1065946
21.290222,4.905602
22.004593,4.2079544
23.955564,8.601815
21.466194,6.046074
22.580887,5.5737
25.301723,7.6129026
22.827137,5.879638
22.960117,4.6653223
23.938543,5.010977
22.60405,4.56055
22.885778,4.748643
23.235834,4.5671897
23.720753,5.394129
22.444921,4.4300923
21.873043,4.281328
23.443222,6.4830055
20.236507,5.0490613
21.947544,6.0490923
20.315466,4.3167677
19.894432,4.6849575
24.61277,11.154148
24.5495,10.37277
25.409971,7.4025416
28.145983,6.6579256
26.431187,5.5185003
25.680285,4.925383
26.934408,6.226893
26.488918,6.429086
25.931944,5.5227942
24.426113,4.515791
23.15254,4.3363338
25.479982,8.8925
21.617388,6.5283785
24.613304,9.091682
21.694937,5.5565543
20.250736,4.300711
21.10313,4.5476274
22.494244,8.996067
24.5925,9.928703
25.420647,7.3198195
27.568174,6.8969636
23.176731,6.371546
24.371851,6.35129
21.168339,4.546368
19.059986,3.862396
19.102974,3.7650669
20.861923,7.1762695
20.206114,5.3902483
19.467884,4.0194325
22.403559,7.108975
21.124622,5.4375014
20.534084,4.7024384
19.528156,3.7254856
20.633564,6.0024896
19.276688,4.4478106
19.922722,5.55958
19.13095,3.8540184
20.924702,6.4724464
19.626259,4.4483805
20.851395,6.1316657
18.828878,3.979033
18.777617,4.2653728
20.694008,6.9945426
20.89019,8.079506
19.78762,4.4673557
19.195164,3.734345
20.780502,6.038477
21.177105,7.1502666
20.430756,5.303049
19.014114,3.656099
20.426311,5.7135334
21.366789,8.016252
19.30712,5.125435
19.52407,4.0008583
18.955357,3.6765559
18.582954,4.1052465
19.524158,5.330923
18.475275,3.8829076
19.591106,5.1792054
17.87261,3.3246064
19.957207,6.8692985
20.38219,6.973044
19.315693,5.22181
19.409,3.962904
21.19551,5.929722
19.786495,4.493407
23.485617,9.914745
20.110989,6.531322
20.583576,5.6938195
21.872496,6.1532593
18.490925,4.195822
19.739786,5.1642995
18.714142,3.7386794
17.33799,3.1421967
18.635433,5.124429
18.651714,5.3313193
17.693192,3.600266
17.247858,3.0658085
20.154861,7.74584
18.656681,5.110353
19.759457,6.407183
19.929695,4.398877
20.70829,5.3685775
23.521973,8.654045
22.99433,6.128243
22.451353,4.5660725
22.38345,4.267923
21.00961,4.16788
21.432507,5.1226697
20.576775,4.2343454
19.984676,4.070155
21.808592,6.0134153
21.947971,6.2017174
20.871284,4.4030952
22.882183,5.740878
23.111565,5.700364
22.334568,5.025353
22.89401,4.474406
22.25246,4.3477263
20.69294,4.1068625
19.72612,3.9169984
20.584457,5.3390465
20.915146,5.6430135
19.407478,3.9934123
19.58902,3.9371812
20.725475,5.6517286
19.046589,4.2918963
22.323593,8.4228735
22.73391,6.753828
20.295843,4.9699736
20.112024,3.8546352
19.276867,3.766145
21.581005,9.02464
20.480143,5.959871
24.276611,10.250783
25.53343,7.762795
23.010897,5.9839635
23.689623,4.4171686
23.035156,4.5605955
21.058342,4.3218
23.42374,7.179829
22.47469,5.207788
22.70238,5.071929
24.107407,5.200856
23.71537,5.168537
23.868536,4.8150983
23.704885,4.5400686
21.94544,4.2478414
25.344439,9.579738
20.821875,6.9962153
24.552895,10.517921
22.395657,6.3166766
22.994125,8.769401
23.199701,4.9764404
20.636345,4.163968
25.443993,9.743712
23.289633,7.333064
25.483217,9.692147
25.182997,5.103768
26.307505,7.249828
29.356625,9.808445
26.566782,8.782473
28.03266,8.24932
26.119976,6.691366
23.762745,4.4621196
23.542938,4.460394
23.833214,5.8163867
26.821396,10.786808
27.70419,9.837914
30.087372,9.583375
29.259602,7.9760337
27.868813,7.6820755
29.61605,8.537208
29.832571,8.987196
30.286993,9.554053
30.731739,8.493763
30.74753,8.269096
27.92027,8.392962
30.878437,9.58635
29.497831,9.017166
